country_id	party	party_id	cee	ches_id	family	cmp_id	parlgov_id	manichean	indivisble	generalwill	peoplecentrism	antielitism	complex	emotional	lroverall	lrecon	immigration	eu	nativism	laworder	lifestyle	intradem	personalised	nr_experts	mean_expert_response	populism
5.0	"P"	507.0	1		3			5.375	1.875	3.142857	4.0	3.625	7.25	2.0	3.75	5.75	7.0	8.714286	0.8333333	1.125	8.125	5.1666665	6.125	8.0	7.375	2.3517551
5.0	"ZZ"	508.0	1		1	81960	2612	9.375	7.285714	8.0	9.285714	9.142858	1.5	9.166667	3.0	1.5	5.0	1.5	3.2857144	3.1666667	5.714286	3.25	8.0	8.0	7.3125	9.275879
5.0	"BM365"	509.0	1		5	81961	2628	4.625	6.25	6.875	5.0	4.5	2.375	7.0	5.0	3.75	5.6	6.5	4.714286	5.428571	3.625	1.8333334	9.5	8.0	7.375	5.0592356
5.0	"IDS"	510.0	1	3106	8	81953	1627	2.4285715	2.142857	2.2857144	2.0	1.25	6.0	2.857143	3.0	5.25	7.0	9.285714	1.0	1.5	7.714286	4.0	5.571429	8.0	7.4375	0.0146834515
5.0	"MOST"	511.0	1		2	81460	2615	7.625	7.5	7.5	8.125	7.625	2.625	7.571429	6.625	4.75	4.0	5.625	6.25	5.625	2.75	3.625	7.25	8.0	7.875	7.88046
5.0	"HDSSB"	512.0	1	3107	8	81952	2135	3.75	4.25	5.714286	3.0	3.125	4.1666665	5.714286	8.375	6.6	2.7142856	5.571429	8.875	8.125	2.0	1.625	8.375	8.0	7.375	3.1572537
5.0	"NHR"	513.0	1		1			6.625	5.75	7.375	5.625	5.625	3.2857144	7.571429	9.571428	7.0	2.0	3.4285715	9.625	8.125	1.75	1.4	9.625	8.0	7.375	6.266683
5.0	"GLAS"	514.0	1		3			3.2857144	2.4285715	2.0	2.142857	1.2857143	7.6666665	2.0	2.625	4.625	6.375	9.428572	1.1428572	0.875	8.0	5.4	5.857143	8.0	7.125	0.16088936
6.0	"DISY"	601.0	0	4001	2	55711	1575	4.5	6.25	6.75	4.75	3.25	7.25		7.25	8.0	5.25	9.5	6.25	4.0	4.25	6.0	6.5	4.0	3.9375	4.6049643
6.0	"AKEL"	602.0	0	4003	6	55321	572	6.0	5.75	5.75	6.5	8.25	5.75		2.0	1.75	7.0	4.0	3.0	3.5	6.25	3.75	4.0	4.0	3.9375	6.0193415
6.0	"DIKO"	603.0	0	4004	2	55422	851	7.0	7.5	7.75	6.5	5.75	4.75		7.0	6.0	3.75	7.5	7.5	5.75	3.5	4.0	7.5	4.0	3.9375	6.988117
6.0	"EDEK"	604.0	0	4005	5	55322	945	6.75	7.25	6.75	6.75	7.0	4.5		4.0	3.5	4.5	7.25	5.75	4.5	4.75	4.0	7.0	4.0	3.9375	6.691734
6.0	"SYPOL"	605.0	0		5	55340	2341	7.0	7.75	7.75	8.5	8.75			5.25			7.0		4.5	4.5	4.0	9.0	4.0	3.6875	8.224848
6.0	"KA"	606.0	0		1	55610	2626		8.0						7.25			7.75		5.75	3.25	3.25	9.5	4.0	3.3125	
6.0	"KOP"	607.0	0	4006	7	55110	1621	5.5	5.75	6.0	6.5	7.5			4.25	3.75	4.75	7.75	5.0	2.75	5.25	6.25	5.5	4.0	3.875	5.851485
6.0	"ELAM"	608.0	0		1	55720	1768		9.5	9.75					10.0		0.25	3.25		9.75	0.5		7.0	4.0	3.4375	
7.0	"CSSD"	701.0	1	2101	5	82320	789	3.5454545	3.7272727	4.090909	4.2727275	3.7272727	6.5	4.5454545	3.090909	2.909091	3.3636363	7.181818	4.4545455	4.909091	5.6363635	8.181818	3.0	11.0	10.9375	2.6301105
7.0	"ANO"	702.0	1	2111	9	82430	2263	7.090909	6.909091	7.0	5.3636365	8.0	2.1	8.818182	5.125	6.2	2.6363637	6.2727275	4.6	5.9	6.181818	2.2727273	9.909091	11.0	10.5625	6.751349
7.0	"KSCM"	703.0	1	2103	6	82220	1173	6.090909	5.0	6.818182	5.4545455	7.0	4.8	5.7272725	0.8181818	1.1818181	2.4545455	2.5454545	6.090909	8.0	3.1818182	5.909091	4.3636365	11.0	10.9375	6.0130725
7.0	"TOP09"	704.0	1	2109	2	82530	2	3.4545455	3.1818182	2.7272727	2.2727273	1.2727273	7.8	3.8181818	8.181818	8.0	5.4545455	9.181818	2.0	2.5454545	6.0	6.4545455	6.090909	11.0	10.9375	0.70751387
7.0	"KDUCSL"	705.0	1	2104	4	82523	1245	3.6363637	3.2727273	2.909091	2.8181818	1.6363636	7.3	3.4545455	6.0	5.4545455	4.6363635	8.454545	3.6363637	4.0	2.090909	7.0	4.3636365	11.0	10.9375	1.0948206
7.0	"SPD"	706.0	1	2115	1	82721	2654	8.545455	8.2	7.909091	9.0	9.636364	0.6	9.909091	9.571428	4.5	0.0	0.0	9.363636	9.545455	1.75	1.3636364	10.0	11.0	10.3125	9.109935
7.0	"STAN"	707.0	1	2116	9	82610	2024	3.5454545	2.909091	2.4545455	2.0	1.6363636	7.1	3.4545455	6.181818	6.4545455	5.181818	8.636364	2.2727273	3.090909	6.3333335	7.7777777	4.4545455	11.0	10.625	0.5669879
7.0	"Pirati"	708.0	1	2114	9	82953	2261	5.0	3.3333333	3.7272727	5.5	5.7272725	4.9	5.4545455	4.3333335	4.4	5.8	7.3	1.3636364	0.90909094	9.090909	9.272727	4.3636365	11.0	10.4375	3.5753574
7.0	"SZ"	709.0	1	2107	7	82110	196	5.4545455	3.75	3.8	5.5	4.4545455	5.6666665	4.818182	3.3636363	3.4545455	7.6363635	8.454545	0.90909094	0.8181818	9.272727	8.636364	3.4	11.0	10.5	3.4869728
7.0	"ODS"	710.0	1	2102	2	82413	829	3.7272727	3.4545455	2.8181818	2.5454545	1.8181819	7.3	4.3636365	8.181818	8.545455	2.090909	3.6363637	6.0	5.4545455	3.4545455	6.5454545	5.2727275	11.0	10.9375	1.0525616
7.0	"SPO"	711.0	1		5		406	5.375	5.0	5.0	7.0	6.857143	2.0	6.0	1.8888888	2.4444444	0.7	1.5	8.0	8.777778	1.8571428	2.8333333	5.0	11.0	7.3125	5.1851707
7.0	"Svobodni"	712.0	1	2113	3		363	4.75	3.4285715	3.2857144	2.5	2.4285715	5.8333335	5.375	8.777778	9.222222	1.1428572	0.6	6.75	3.9	5.0	6.8	4.125	11.0	7.6875	1.7175443
8.0	"SD"	801.0	0	201	5	13320	1629	5.2222223	5.0	5.3333335	4.2	4.2727275	5.375	6.3333335	4.0	3.6363637	3.909091	6.7272725	5.5	5.4545455	6.6363635	5.090909	5.909091	11.0	10.1875	3.9932668
8.0	"O"	802.0	0	215	1	13720	1418	7.6	7.6666665	7.7	7.8	7.818182	2.75	8.333333	5.818182	4.181818	1.7272727	2.1818182	8.8	8.909091	3.2727273	1.9090909	8.0	11.0	10.3125	7.955809
8.0	"V"	803.0	0	211	3	13420	1605	5.2222223	5.0	5.0	4.5	4.181818	5.5	6.4444447	6.3636365	6.4545455	4.0	6.818182	6.0	6.4545455	6.090909	5.0	6.4545455	11.0	10.1875	3.867266
8.0	"RGA"	804.0	0	213	6	13229	306	7.375	3.7777777	4.6666665	5.0	6.3636365	3.625	6.3333335	0.90909094	0.90909094	7.2727275	2.4545455	1.4	1.8181819	8.636364	7.7272725	3.3636363	11.0	10.125	4.7977552
8.0	"LA"	805.0	0	218	3	13001	376	6.3333335	3.0	2.5555556	4.5	4.6363635	4.25	4.6666665	8.090909	8.363636	5.0	4.5454545	3.9	4.181818	7.6363635	3.909091	7.090909	11.0	10.25	2.7450154
8.0	"A"	806.0	0		7		2567	6.4444447	2.0	3.0	3.6666667	4.6	3.5	7.2222223	1.9090909	2.3636363	8.181818	6.111111	1.1	1.6363636	9.181818	7.2727275	6.4545455	11.0	9.75	2.7077138
8.0	"B"	807.0	0	202	3	13410	211	5.5	2.3333333	2.8888888	2.2	2.1818182	6.75	4.3333335	4.818182	5.6363635	8.090909	8.909091	1.7	2.6363637	8.363636	5.909091	5.6363635	11.0	10.25	1.4738218
8.0	"F"	808.0	0	206	6	13230	1644	5.888889	2.875	4.0	3.4	4.7272725	5.625	5.5555553	2.6363637	2.3636363	6.0	6.090909	3.2	3.5454545	7.5454545	6.7272725	4.818182	11.0	10.125	3.143496
8.0	"C"	809.0	0	203	2	13620	590	5.6	4.5555553	5.4444447	4.2	3.1818182	4.875	5.3333335	7.2727275	6.909091	4.0	6.7272725	6.5	7.5454545	4.909091	4.7272725	6.0	11.0	10.25	3.8741007
8.0	"D"	810.0	0		1			8.0	7.8333335	7.857143	7.857143	7.625	1.5	8.625	9.2	8.625	1.3	2.125	9.444445	9.1	2.625	2.75	8.2	11.0	7.8125	8.138557
9.0	"Ref"	901.0	1	2203	3	83430	113	5.9	4.3	4.0	2.3	0.9	7.4	5.7	7.3	8.2	5.2	9.2	4.7	3.7	7.0	5.7	6.3	10.0	10.0	2.1039672
9.0	"K"	902.0	1	2202	3	83411	1137	5.1	4.7	5.8	4.9	4.4	5.5	6.3	3.7	3.4	4.4	6.4	3.4	5.1	3.9	4.9	7.1	10.0	10.0	4.410867
9.0	"SDE"	903.0	1	2204	5	83410	1448	4.8	3.8	3.9	4.0	2.6	7.6	4.2	3.4	3.2	6.3	8.9	2.2	2.3	7.8	7.0	6.3	10.0	10.0	2.5452626
