country_id	party	party_id	cee	ches_id	family	cmp_id	parlgov_id	manichean	indivisble	generalwill	peoplecentrism	antielitism	complex	emotional	lroverall	lrecon	immigration	eu	nativism	laworder	lifestyle	intradem	personalised	nr_experts	mean_expert_response	populism
15.0	"IA1"	1505.0	0		9	53981	2622	5.0	4.0	6.0	6.0	7.5	3.5	6.5	6.0	6.0	4.0	6.0	5.0	7.0	4.0	7.0	5.0	10.0	5.9375	5.2775645
15.0	"SP"	1506.0	0	708	6	53230	1014	7.0	3.0	6.5	7.5	8.0	3.0	6.0	1.0	2.0	7.5	2.0	2.0	3.0	8.5	4.0	3.0	10.0	7.5	6.196335
15.0	"I4C"	1507.0	0		9		2621	7.0	2.5	4.5	8.5	8.0	3.0	8.0	4.0	3.0	7.0	3.0	5.0	3.0	8.0	7.5	1.0	10.0	6.3125	5.5316243
15.0	"SD"	1508.0	0		5	53420	2619	3.5	3.0	3.5	6.0	6.0	5.0	5.0	3.0	3.5	7.0	7.0	2.0	3.0	8.0	7.0	6.0	10.0	8.3125	3.4310818
15.0	"GP"	1509.0	0	705	7	53110	1573	5.0	2.0	3.0	6.0	4.5	6.5	5.0	3.0	3.5	7.0	8.0	2.0	3.0	8.0	8.0	4.0	10.0	9.625	3.0562892
15.0	"SPBP"	1510.0	0	709	6	53231	1804	7.5	3.0	5.5	8.0	8.0	3.0	7.5	1.0	2.0	7.5	3.0	2.0	2.0	9.0	6.5	5.5	10.0	8.4375	6.017511
16.0	"PD"	1601.0	0	837	5	32440	382	4.0	4.0	4.0	2.0	2.5	8.0	6.5	4.0	6.0	5.5	9.0	2.0	4.0	7.5	8.0	7.0	16.0	15.875	2.2469463
16.0	"M5S"	1602.0	0	845	9	32956	2155	9.5	8.0	8.0	9.0	10.0	1.0	9.0	6.0	4.0	3.0	3.0	6.0	5.0	6.0	3.5	8.0	16.0	15.5	8.9355955
16.0	"FI"	1603.0	0	815	2	32610	596	8.0	5.0	6.5	5.0	5.5	5.0	8.0	7.0	7.0	3.0	5.0	7.0	7.0	4.5	1.0	10.0	16.0	15.875	5.6325912
16.0	"LN"	1604.0	0	811	8	32720	1436	9.5	8.0	8.0	8.0	8.5	2.0	10.0	9.0	7.0	0.0	2.0	10.0	9.0	2.0	3.0	9.0	16.0	15.875	8.37187
16.0	"FdlCN"	1605.0	0	844	1	32630	2154	7.0	8.0	7.5	7.0	7.0	3.0	8.5	9.5	5.0	0.0	2.0	9.5	9.0	1.0	2.5	8.0	16.0	15.5625	7.0416512
16.0	"MDP"	1606.0	0	851	5			5.0	3.0	4.0	4.5	4.5	5.0	5.0	3.0	2.5	7.0	6.5	1.5	2.0	8.0	5.0	3.0	16.0	11.8125	3.3045814
16.0	"SI"	1607.0	0	850	5		465	5.0	3.0	4.0	5.0	6.0	4.5	5.0	2.0	2.0	7.0	5.0	1.0	1.0	8.0	5.0	3.0	16.0	12.8125	3.7667944
17.0	"LVLS"	1701.0	1	2507	11	88820	191	7.5	8.0	7.5	8.0	7.0	5.5	8.0	5.0	4.5	4.0	6.0	7.0	7.5	1.5	3.0	8.5	6.0	5.8125	7.358554
17.0	"TSLKD"	1702.0	1	2506	2	88621	1045	5.0	3.5	3.5	3.0	2.0	7.0	6.5	8.0	7.5	4.5	9.0	6.0	7.0	3.0	8.0	7.0	6.0	6.0	2.2810774
17.0	"LSDP"	1703.0	1	2501	5	88320	1277	4.5	3.0	3.5	4.5	3.0	7.5	4.5	3.0	3.0	5.0	9.0	4.0	3.0	7.0	7.0	7.0	6.0	5.875	2.632897
17.0	"LRLS"	1704.0	1	2518	3	88450	482	4.5	1.5	2.5	3.0	1.5	7.0	4.5	7.5	9.0	6.0	8.0	2.5	2.0	8.0	6.0	5.0	6.0	5.9375	1.3355198
17.0	"LLRA"	1705.0	1	2511	8	88951	28	8.0	3.5	3.0	4.5	6.0	3.5	8.0	5.0	3.0	3.0	5.5	2.5	7.0	0.5	3.0	8.5	6.0	5.5625	4.033639
17.0	"TT"	1706.0	1	2515	2	88460	1421	7.5	8.0	7.5	8.5	7.5	3.5	8.0	7.5	5.0	2.0	4.0	8.0	8.5	1.5	3.0	8.0	6.0	5.9375	7.5803003
17.0	"DP"	1707.0	1	2516	3	88440	581	5.0	5.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	1.5	5.0	6.0	6.0	4.0	3.0	7.0	6.0	5.1875	3.8435607
17.0	"LCP"	1708.0	1		9		2635	9.0	9.0	9.0	8.5	9.0		9.0	6.5									6.0	3.3125	9.032569
18.0	"PL"	1801.0	0	3701	5	54320	1003	3.0		3.0	7.0	4.5		8.0	4.5	5.5	5.5	6.5	3.5	3.0	9.5		8.5	4.0	3.8125	
18.0	"PN"	1802.0	0	3702	2	54620	984	8.5		4.5	5.5	4.0		8.0	7.5		4.5	7.0	6.5	5.0	3.0		6.5	4.0	3.75	
19.0	"VVD"	1901.0	0	1003	3	22420	1409	4.0	4.0	4.0	2.0	0.0	5.5	7.0	8.0	9.0	3.0	5.0	7.0	7.0	7.0	5.0	6.0	13.0	12.5625	1.645779
19.0	"PVV"	1902.0	0	1017	1	22722	1501	10.0	10.0	9.0	9.0	10.0	0.0	9.5	8.5	5.0	0.0	0.0	10.0	9.0	6.5	0.0	10.0	13.0	12.625	9.76092
19.0	"CDA"	1903.0	0	1001	4	22521	235	6.0	6.0	5.0	2.0	1.0	6.0	6.5	7.0	7.0	3.0	6.0	7.0	7.0	4.0	5.0	5.0	13.0	12.5625	3.053201
19.0	"D66"	1904.0	0	1004	3	22330	345	3.5	1.0	1.0	4.0	0.0	7.0	5.5	6.0	6.0	6.0	10.0	1.5	3.0	9.0	8.0	5.0	13.0	12.5625	0.2794618
19.0	"GL"	1905.0	0	1005	7	22110	756	4.0	1.0	1.0	4.0	2.0	7.0	6.5	2.0	2.0	7.0	8.0	1.0	2.0	10.0	8.0	7.0	13.0	12.5625	0.8742728
19.0	"SP"	1906.0	0	1014	6	22220	357	7.0	6.0	6.0	8.0	8.0	4.0	7.0	1.0	1.0	4.0	3.0	4.0	4.0	8.0	4.0	6.0	13.0	12.4375	6.57659
19.0	"PvdA"	1907.0	0	1002	5	22320	742	3.0	3.0	2.5	5.0	1.0	7.5	5.0	4.0	3.0	6.0	6.0	3.0	4.0	8.0	7.0	5.0	13.0	12.4375	1.5176308
19.0	"CU"	1908.0	0	1016	10	22526	1206	6.5	3.0	2.0	2.0	1.0	7.0	3.5	5.0	4.0	5.0	4.0	4.0	5.0	2.0	7.0	4.0	13.0	11.0625	1.5085874
19.0	"PvdD"	1909.0	0	1018	7	22951	990	7.0	1.0	2.0	7.0	8.0	3.0	8.0	2.0	3.0	6.5	3.0	2.0	2.5	8.0	5.5	6.0	13.0	9.25	4.003627
19.0	"50Plus"	1910.0	0	1020	9	22953	2109	7.0	5.0	7.0	7.0	7.5	2.0	7.5	5.0	4.0	4.0	4.0	6.0		5.5	5.0	6.0	13.0	8.5625	6.4889283
19.0	"SGP"	1911.0	0	1006	10	22952	1251	8.0	3.0	2.0	1.0	1.0	8.0	2.5	8.0	7.5	2.0	2.0	8.0	8.0	0.0	3.0	3.0	13.0	10.75	1.6471931
19.0	"DENK"	1912.0	0	1050	9	22321	2641	8.0	1.0	1.0	4.0	8.0	2.0	8.0	5.0	4.0	8.0		0.0	4.0	5.0		5.0	13.0	8.75	3.2280912
19.0	"FvD"	1913.0	0	1051	1	22730	2642	9.0	8.0	8.5	9.0	9.0	1.0	9.0	9.0	8.0	0.0	0.0	10.0	8.0	6.0	2.0	9.0	13.0	12.125	8.778358
20.0	"Ap"	2001.0	0	3501	5	12320	104	2.5	4.5		3.5	1.5	5.5	4.0	4.0	4.0	4.0	8.0	3.5		6.5			4.0	3.75	
20.0	"H"	2002.0	0	3503	2	12620	1435	3.0	3.0		2.5	1.0	6.5	3.5	7.5	7.5	4.0	8.0	3.5		6.5			4.0	3.75	
20.0	"FrP"	2003.0	0	3502	1	12951	351	8.0	5.5		8.5	9.0	2.5	9.0	8.5	8.0	1.0	5.0	8.5		4.0			4.0	3.75	
20.0	"Sp"	2004.0	0	3505	11	12810	702	6.0	3.5		8.0	8.0	2.5	7.0	4.5	4.5	3.5	1.0	7.0		4.0			4.0	3.75	
20.0	"KrF"	2005.0	0	3506	4	12520	1538	4.5	3.5		5.5	3.0	5.5	5.5	5.0	5.0	6.5	4.5	3.5		2.5			4.0	3.75	
20.0	"V"	2006.0	0	3507	3	12420	647	2.5	0.5		5.0	2.5	6.0	5.0	6.5	7.0	7.0	6.0	1.5		8.0			4.0	3.75	
20.0	"SV"	2007.0	0	3504	6	12221	81	6.5	4.0		5.5	4.0	4.5	6.5	2.0	2.5	8.0	3.0	1.5		8.0			4.0	3.75	
20.0	"MDG"	2008.0	0	3508	7	12110	2254	6.0	2.5		5.5	2.5	5.0	7.0	3.5	4.0	7.0	5.0	2.0		8.0			4.0	3.75	
20.0	"R"	2009.0	0		6		1638	8.0	4.0		6.5	8.5	2.0	7.5	1.0	0.5	8.0	1.5	1.5		8.0			4.0	3.75	
21.0	"PiS"	2101.0	1	2605	1	92436	528	9.0	8.0	9.5	9.0	8.5	2.0	10.0	9.0	2.0	1.0	3.0	9.0	9.5	1.0	1.0	10.0	10.0	9.875	9.052339
21.0	"PO"	2102.0	1	2603	4	92435	512	5.0	3.0	3.0	3.0	2.0	7.0	6.0	6.0	7.0	5.0	9.0	3.0	5.0	5.0	4.5	7.0	10.0	9.875	2.004662
21.0	"K15"	2103.0	1	2617	1		2600	9.0	8.0	9.0	10.0	10.0	1.0	9.5	9.0	5.0	1.0	2.5	9.0	8.0	2.0	3.5	9.0	10.0	9.3125	9.418958
21.0	"N"	2104.0	1	2618	3		2601	2.5	3.0	2.5	2.0	2.0	7.0	4.5	6.0	8.0	6.0	9.5	1.5	2.0	8.0	7.0	6.0	10.0	9.875	1.0351446
21.0	"PSL"	2105.0	1	2606	11	92811	664	3.0	4.0	4.5	6.5	5.0	6.0	4.5	5.5	3.5	3.0	7.0	5.5	5.5	2.0	7.0	4.0	10.0	9.8125	3.7310808
21.0	"razem"	2106.0	1	2615	2		2331	6.5	5.0	6.0	8.0	7.5	5.0	7.5	1.0	1.5	8.0	8.5	0.0	1.0	9.5	8.0	2.0	10.0	9.5	6.183863
21.0	"SLD"	2107.0	1	2601	5	92210	629	4.5	4.0	4.5	4.5	3.5	7.0	4.0	3.0	4.0	5.0	9.0	2.5	2.5	7.5	6.0	4.0	10.0	9.75	3.305961
21.0	"Wolnosc"	2108.0	1	2619	2		2602	9.0	4.0	5.0	1.0	8.0	1.0	9.0	10.0	10.0	0.0	0.0	10.0	9.0	1.0	1.5	10.0	10.0	6.75	4.8994737
22.0	"PSD"	2201.0	0	1206	3	35313	1273	5.0	5.0	5.0	4.0	4.0	4.0	6.0	7.0	7.0	4.0	8.0	3.0	7.0	6.0	7.0	6.0	5.0	4.9375	3.794282
22.0	"PS"	2202.0	0	1205	5	35311	725	5.0	5.0	6.0	4.5	5.0	5.0	5.0	5.0	5.0	6.0	9.0	3.0	5.0	7.0	5.0	6.0	5.0	4.9375	4.5304756
22.0	"BE"	2203.0	0	1208	6	35211	557	8.0	6.0	9.0	9.0	7.0	5.0	5.0	2.0	1.0	7.0	4.0	2.0	2.0	9.0	5.0	6.0	5.0	4.9375	7.949544
22.0	"CDSPP"	2204.0	0	1202	2	35520	251	6.0	5.0	5.0	4.0	3.0	5.0	8.0	8.0	7.0	3.0	7.0	6.0	8.0	3.0	7.0	8.0	5.0	4.9375	3.7815692
22.0	"CDU"	2205.0	0	1201	6	35229	1295	8.0	7.0	9.0	9.0	7.0	6.0	7.0	1.0	1.0	5.0	3.0	2.0	3.0	5.0	1.0	7.0	5.0	4.9375	8.10816
22.0	"PAN"	2206.0	0	1250	7	35120	1781																	5.0	2.5625	
23.0	"PSD"	2301.0	1	2701	5	93320	1120	7.0	8.0	8.0	8.0	7.0	3.0	9.0	4.0	3.0	4.0	6.0	6.5	7.0	1.0	2.0	10.0	14.0	13.5625	7.441784
23.0	"PNL"	2302.0	1	2705	3	93430	1015	5.5	6.5	6.0	4.0	3.0	5.0	6.0	7.0	7.0	5.0	9.0	4.5	6.0	4.5	4.5	6.0	14.0	13.5625	4.299831
23.0	"USR"	2303.0	1		3	93440	2646	8.0	4.0	6.0	4.0	2.0	6.0	7.0	6.0	7.0	5.0	9.0	3.0	5.0	8.0	7.0	4.0	14.0	13.3125	4.232208
23.0	"UDMR"	2304.0	1	2706	8	93951	948	4.5	3.0	5.0	3.0	3.0	5.0	6.0	6.0	6.0	5.0	9.0	5.0	4.0	5.0	4.0	7.0	14.0	12.0625	2.9196796
23.0	"ALDE"	2305.0	1	2712	3	93420	2647	6.0	7.0	6.0	5.5	5.5	5.0	6.0	6.0	6.0	4.0	6.0	6.0	7.0	4.0	2.5	9.0	14.0	13.5	5.3987217
23.0	"PMP"	2306.0	1	2711	4	93540	2395	8.0	7.0	7.0	7.0	7.0	4.0	8.0	6.5	6.0	4.0	7.5	7.0	7.0	2.0	3.0	9.0	14.0	13.4375	6.913682
24.0	"SmerSD"	2401.0	1	2803	5	96423	220	5.0	7.0	6.0	4.5	5.0	4.5	8.0	4.0	3.0	1.0	6.5	6.5	6.5	3.0	2.5	9.0	12.0	11.625	4.8477087
24.0	"SaS"	2402.0	1	2812	3	96440	1460	5.5	5.0	3.0	3.0	6.0	3.5	7.0	8.0	9.0	1.0	3.0	5.0	4.0	7.0	3.5	8.0	12.0	11.0625	3.39764
24.0	"OlaNO"	2403.0	1	2814	2	96620	1759	9.0	8.0	7.5	8.0	9.0	1.5	8.0	8.0	7.0	3.0	5.0	6.0	5.0	3.0	3.0	8.0	12.0	11.0	8.181119
24.0	"SNS"	2404.0	1	2809	1	96710	1072	5.0	6.0	6.0	5.5	5.0	3.5	7.0	6.5	5.0	1.0	4.0	8.0	8.0	2.0	3.5	7.5	12.0	11.625	4.8921175
24.0	"LSNS"	2405.0	1	2817	1	96720	586	9.5	9.0	9.0	9.0	10.0	0.0	10.0	10.0	3.0	0.0	0.0	10.0	10.0	0.0	1.0	9.5	12.0	11.375	9.488426
24.0	"SME"	2406.0	1	2818	2	96725	2623	8.0	7.0	8.0	9.0	9.0	1.0	9.0	8.0	6.5	0.0	2.0	9.0	8.0	2.0	2.0	9.5	12.0	10.6875	8.1948805
24.0	"MOST"	2407.0	1	2813	8	96955	1620	3.0	3.0	2.0	1.5	3.0	8.0	3.5	6.0	6.0	5.0	9.0	1.0	3.5	6.5	6.0	7.5	12.0	11.5	1.0908688
24.0	"Spolu"	2408.0	1		2			4.0	3.0	1.5	1.0	2.0	8.0	2.0	6.0	7.0	5.0	9.0	2.0	2.0	8.5	7.0	5.0	12.0	8.25	0.77953666
24.0	"PS"	2409.0	1		3			2.5	2.5	1.0	1.0	2.0	8.0	1.5	4.0	4.0	7.0	10.0	1.5	2.0	10.0	8.0	5.0	12.0	9.0	0.16149013
24.0	"KDH"	2410.0	1	2805	4	96521	1432	6.0	3.0	4.5	5.0	3.0	6.0	5.0	7.0	7.5	3.0	7.0	6.0	6.0	1.0	6.0	4.5	12.0	11.5625	3.4702547
25.0	"SMC"	2501.0	1	2911	3		2333	5.5	4.5	6.5	4.0	3.5	7.0	5.0	5.5	6.0	4.0	9.0	4.5	5.0	7.0	4.0	8.5	8.0	8.0	4.299938
25.0	"SDS"	2502.0	1	2902	2	97330	179	9.5	7.0	9.5	6.5	7.5	3.0	10.0	10.0	9.0	0.5	7.5	10.0	9.5	2.0	2.0	10.0	8.0	8.0	8.259568
25.0	"DeSUS"	2503.0	1	2906	9	97951	1587	6.0	6.0	6.0	5.5	5.0	4.0	8.0	5.0	3.5	4.0	7.0	6.0	5.0	4.5	3.5	9.0	8.0	7.9375	5.1198716
25.0	"SD"	2504.0	1	2903	5	97322	706	5.0	6.0	5.5	6.0	5.0	5.5	6.5	4.0	3.5	5.0	8.0	4.5	4.0	6.5	5.5	7.0	8.0	7.9375	4.796523
25.0	"Levica"	2505.0	1	2912	5		2670	7.0	4.0	6.5	9.0	9.0	3.0	7.5	1.5	0.5	8.0	5.0	2.0	1.5	9.0	6.0	6.5	8.0	7.6875	6.899956
25.0	"NSI"	2506.0	1	2905	4	97522	1047	6.5	6.0	7.0	6.5	6.0	4.5	7.5	7.5	8.0	1.0	7.0	8.5	7.0	2.0	4.5	7.5	8.0	7.9375	6.0714545
25.0	"PAB"	2507.0	1	2913	9		2337	5.0	5.0	4.5	4.0	6.0	6.0	5.0	5.0	5.5	5.0	8.0	5.0	4.0	7.5	3.0	10.0	8.0	6.375	4.0781093
25.0	"LMS"	2508.0	1		5		2668	5.5	6.0	8.0	6.5	8.5	2.0	7.0	5.0	3.0	4.0	7.0	6.0	6.0	5.0	2.0	10.0	8.0	5.75	6.839082
26.0	"PP"	2601.0	0	502	2	33610	645	5.0	4.0	6.0	1.0	0.0	7.0	7.0	8.0	7.0	4.0	9.0	6.5	8.0	2.0	1.0	8.0	11.0	10.875	2.4589353
26.0	"PSOE"	2602.0	0	501	5	33320	902	4.5	4.0	5.0	3.0	2.0	6.0	6.0	4.0	4.0	6.0	9.0	2.0	4.0	7.0	5.0	6.0	11.0	10.875	2.837829
26.0	"Podemos"	2603.0	0	525	6	33210	2376	7.0	7.0	8.0	8.0	9.0	4.0	8.0	1.0	2.0	7.0	6.0	1.5	1.0	9.0	8.0	8.0	11.0	10.875	7.764101
26.0	"Cs"	2604.0	0	526	3	33420	2375	5.0	5.0	6.0	3.0	2.0	5.0	6.0	6.0	7.0	4.5	9.0	5.0	5.0	6.0	3.0	9.0	11.0	10.75	3.5045366
26.0	"IU"	2605.0	0	504	6	33220	118	7.0	4.0	6.0	8.0	8.0	5.0	7.0	2.0	2.0	7.0	5.0	1.5	1.0	9.0	6.0	4.0	11.0	10.875	6.259357
26.0	"EAJPNV"	2606.0	0	506	8	33902	1361	6.0	4.5	7.0	3.0	1.5	6.0	7.0	6.0	5.0	5.0	8.0	7.0	5.0	4.5	3.0	5.0	11.0	9.4375	3.9269626
26.0	"ERC"	2607.0	0	511	8	33905	757	7.0	8.0	8.0	7.5	6.0	4.0	9.0	3.0	3.0	6.0	6.0	7.0	2.0	8.0	5.0	6.0	11.0	9.6875	7.099804
26.0	"C"	2608.0	0		6		2607	6.0	5.0	6.0	7.0	6.5	5.0	7.0	3.0	3.0	8.0	8.0	3.0	2.0	8.0	6.5	6.0	11.0	7.9375	5.6264935
26.0	"EHBildu"	2609.0	0	507	8		845	7.0	7.0	7.0	8.0	8.0	2.0	8.0	2.0	2.0	6.5	3.5	7.0	2.0	8.5	7.0	4.0	11.0	8.625	7.1294203
26.0	"CC"	2610.0	0	517	8	33907	234	3.0	4.0	6.0	3.0	0.0	5.5	6.0	6.0	7.0	4.0	8.0	3.0	6.0	5.0		5.0	11.0	5.9375	2.4094777
26.0	"PDeCAT"	2611.0	0	550	8	33911	2605	8.0	8.0	8.0	7.0	2.5	4.0	9.0	6.5	7.0	4.0	7.0	8.0	5.0	4.0	2.0	8.0	11.0	8.875	6.384411
27.0	"S"	2701.0	0	1602	5	11320	904	3.5	4.5	4.5	4.5	3.5	5.5	4.5	3.5	3.5	4.5	6.5	3.5	5.5	6.0	5.5	5.5	8.0	7.75	3.1575148
27.0	"M"	2702.0	0	1605	2	11620	657	3.5	2.0	4.5	3.0	2.0	5.5	4.5	8.0	8.0	3.5	8.0	3.5	6.0	5.0	3.5	6.5	8.0	7.6875	2.095735
27.0	"SD"	2703.0	0	1610	1	11710	1546	8.0	8.0	6.5	6.5	8.0	2.0	6.5	6.0	5.5	0.0	1.0	8.0	8.0	2.0	1.0	6.5	8.0	7.6875	7.014146
27.0	"MP"	2704.0	0	1607	7	11110	1154	6.5	3.5	1.5	4.5	3.5	5.5	6.5	3.5	3.0	8.5	5.5	0.0	1.5	10.0	6.5	3.5	8.0	7.6875	2.4995196
27.0	"C"	2705.0	0	1603	11	11810	1461	5.5	4.0	2.0	4.5	2.0	4.5	4.5	6.5	7.0	8.5	6.5	1.5	3.5	9.0	5.5	5.5	8.0	7.6875	2.18748
27.0	"V"	2706.0	0	1601	6	11220	882	4.5	5.5	4.0	6.5	6.5	4.5	6.5	1.0	1.0	9.0	2.0	1.0	2.0	9.5	5.5	3.5	8.0	7.625	4.4742303
27.0	"L"	2707.0	0	1604	3	11420	892	4.5	4.5	3.0	4.0	2.0	5.5	4.5	6.5	6.5	6.0	9.0	2.0	4.0	8.0	5.5	5.5	8.0	7.625	2.3317351
27.0	"KD"	2708.0	0	1606	4	11520	282	6.5	4.5	4.0	4.5	4.0	3.5	4.5	8.0	6.5	4.0	6.0	4.0	5.5	2.0	4.5	6.5	8.0	7.625	3.7639039
28.0	"SVPUDC"	2801.0	0	3601	1	43810	750	9.0	9.5	8.0	10.0	8.5	1.0	9.5	9.5	8.0	1.0	0.0	9.0	9.0	1.0	3.0	8.0	10.0	9.6875	8.901968
28.0	"SPPS"	2802.0	0	3602	5	43320	35	5.0	2.0	3.0	6.5	5.0	5.0	6.0	2.0	2.0	8.0	8.0	1.0	2.0	9.5	8.0	5.0	10.0	9.6875	3.2780354
28.0	"FDP"	2803.0	0	3603	3	43420	26	3.5	2.5	2.0	6.0	2.0	7.0	4.0	7.0	9.0	4.5	6.0	4.0	5.0	7.5	7.0	4.5	10.0	9.6875	1.7985849
28.0	"CVPPDC"	2804.0	0	3604	4	43520	531	3.0	3.0	3.0	6.0	2.0	8.0	4.0	6.0	5.5	4.5	6.0	5.0	5.0	3.0	7.5	5.5	10.0	9.625	2.15823
28.0	"Grune"	2805.0	0	3605	7	43110	141	4.5	2.0	3.0	6.5	3.5	6.0	5.0	2.0	2.0	8.0	8.0	1.0	1.5	9.0	8.0	3.0	10.0	9.6875	2.803458
28.0	"GPLPVL"	2806.0	0	3606	7	43120	308	2.5	2.5	2.0	6.0	2.0	7.0	4.5	5.0	6.5	5.5	6.0	2.0	2.5	8.5	6.0	5.0	10.0	9.5	1.5708311
28.0	"BDP"	2807.0	0	3612	2	43811	1213	3.0	2.5	2.0	6.5	2.0	5.0	4.5	6.0	6.0	5.0	5.0	4.0	4.0	5.0	7.0	5.0	10.0	9.4375	1.7862206
28.0	"EVPPEP"	2808.0	0	3607	4	43711	602	3.5	4.0	4.0	5.0	3.0	5.0	5.0	5.0	4.0	4.5	3.0	5.0	6.0	3.0		3.5	10.0	7.4375	2.8623788
28.0	"LdT"	2809.0	0	3610	1	43901	1500	8.5	8.5	8.0	9.5	8.0	1.0	9.0	8.0	6.0	0.5	0.5	9.0	9.0	2.0	3.0	8.0	10.0	8.9375	8.407728
28.0	"PdA"	2810.0	0		6	43220	1167	8.0	6.5	6.0	7.0	7.5	3.0	6.5	0.0	0.0	8.0	6.0	2.0	2.0	8.0		3.0	10.0	7.875	6.560394
28.0	"MCG"	2811.0	0		1	43902	2599	8.0	8.5	8.0	9.5	8.0	2.0	9.0	8.0	6.0	0.5	1.0	9.0	9.0	2.0	2.5	8.0	10.0	8.6875	8.293851
29.0	"Con"	2901.0	0	1101	2	51620	773	5.0	4.0	4.5	2.0	2.0	6.0	6.0	7.0	7.0	2.0	3.0	6.0	7.0	3.0	4.0	7.0	11.0	10.625	2.551574
29.0	"Lab"	2902.0	0	1102	5	51320	1556	5.0	2.5	4.0	4.0	6.0	6.0	6.0	3.0	3.0	6.0	6.0	2.0	4.0	7.0	6.0	8.0	11.0	10.625	3.4844608
29.0	"SNP"	2903.0	0	1105	8	51902	1284	5.0	2.0	5.0	5.0	5.0	6.5	7.0	3.0	4.0	7.0	8.0	1.5	3.0	8.0	6.0	7.0	11.0	9.375	3.761925
29.0	"LD"	2904.0	0	1104	3	51421	659	3.0	1.5	2.0	4.0	2.0	7.0	4.0	4.0	5.0	8.0	9.0	2.0	2.0	9.0	7.0	5.5	11.0	10.625	1.1200407
29.0	"Plaid"	2907.0	0	1106	8	51901	311	3.5	2.0	2.0	6.0	6.0		6.0	3.0	3.0	7.0	8.0	1.5	3.0	8.0			11.0	5.1875	2.6811445
29.0	"GP"	2908.0	0	1107	7	51110	467	3.5	2.0	2.0	6.0	5.0	6.5	6.0	2.0	2.0	8.0	8.0	0.0	1.0	9.0	7.0	3.0	11.0	8.9375	2.4406776
29.0	"UKIP"	2910.0	0	1108	1	51951	1272	8.0	7.5	7.5	8.0	9.0	1.0	9.0	9.0	6.0	0.0	0.0	9.0	9.0	2.0	3.5	7.5	11.0	10.5625	7.874057
