id,president,speech_type,sequence,paragraph_id,content,is_applause,word_count,char_count,sentence_count,reading_time_seconds
biden_sotu_02_137,Biden,SOTU,02,137,"Here's my message to all of you out there: I have your back. We're already preventing Americans who are [from; White House correction] receiving surprise medical bills, stopping 1 billion dollar surprise bills [1 million surprise bills; White House correction] per month so far. We're protecting seniors' life savings by cracking down on nursing homes that commit fraud, endanger patient safety, or prescribe drugs that are not needed.",0,68,435,3,20.4
biden_sotu_02_138,Biden,SOTU,02,138,"Millions of Americans can now save thousands of dollars because they can finally get a hearing aid over the counter without a prescription. Look, capitalism without competition is not capitalism, it's extortion; it's exploitation. Last year, I cracked down, with the help of many of you, on foreign shipping companies that were making you pay higher prices for every good coming into the country.",0,64,396,3,19.2
biden_sotu_02_139,Biden,SOTU,02,139,"I signed a bipartisan bill that cut shipping costs by 90 percent, helping American farmers, businessmen, and consumers. Let's finish the job. Pass the bipartisan legislation to strengthen and—to strengthen antitrust enforcement and prevent big online platforms from giving their own products an unfair advantage.",0,45,312,3,13.5
biden_sotu_02_140,Biden,SOTU,02,140,"My administration is also taking on junk fees, those hidden surcharges too many companies use to make you pay more.",0,20,115,1,6.0
biden_sotu_02_141,Biden,SOTU,02,141,"For example, we're making airlines show you the full ticket price upfront, refund your money if your flight is canceled or delayed. We've reduced exorbitant bank overdrafts by saving consumers more than $1 billion a year. We're cutting credit card late fees by 75 percent, from $30 to $8.",0,49,288,3,14.7
biden_sotu_02_142,Biden,SOTU,02,142,"Look, junk fees may not matter to the very wealthy, but they matter to most other folks in homes like the one I grew up in, like many of you did. They add up to hundreds of dollars a month. They make it harder for you to pay your bills or afford that family trip.",0,55,263,3,16.5
biden_sotu_02_143,Biden,SOTU,02,143,I know how unfair it feels when a company overcharges you and gets away with it. Not anymore. We've written a bill to stop it all.,0,26,130,3,7.8
biden_sotu_02_144,Biden,SOTU,02,144,It's called the Junk Fee Prevention Act. We're going to ban surprise resort fees that hotels charge on your bill. Those fees can cost you up to $90 a night at hotels that aren't even resorts.,0,36,191,3,10.8
biden_sotu_02_145,Biden,SOTU,02,145,"[Laughter] We—the idea that cable, internet, and cell phone companies can charge you $200 or more if you decide to switch to another provider. Give me a break. We can stop service fees on tickets to concerts and sporting events and make companies disclose all the fees upfront.",0,48,277,3,14.4
biden_sotu_02_146,Biden,SOTU,02,146,And we'll prohibit airlines from charging $50 roundtrip for a family just to be able to sit together. Baggage fees are bad enough. Airlines can't treat your child like a piece of baggage.,0,33,187,3,9.9
biden_sotu_02_147,Biden,SOTU,02,147,Americans are tired of being—we're tired of being played for suckers. So pass the Junk Fee Prevention Act so companies stop ripping us off.,0,24,139,2,7.2
biden_sotu_02_148,Biden,SOTU,02,148,"For too long, workers have been getting stiffed, but not anymore. We're going to be—we're beginning to restore the dignity of work.",0,22,131,2,6.6
biden_sotu_02_149,Biden,SOTU,02,149,"For example, I should have known this, but I didn't until 2 years ago: Thirty million workers have to sign noncompete agreements for the jobs they take. Thirty million. So a cashier at a burger place can't walk across town and take the same job at another burger place and make a few bucks more.",0,55,295,3,16.5
biden_sotu_02_150,Biden,SOTU,02,150,Audience members. Boo! The President.,0,5,37,3,1.5
biden_sotu_02_151,Biden,SOTU,02,151,"It just changed. Well, they just changed it because we exposed it. That was part of the deal, guys.",0,19,99,3,5.7
biden_sotu_02_152,Biden,SOTU,02,152,"But not anymore. We're banning those agreements so companies have to compete for workers and pay them what they're worth. And I must tell you, this is bound to get a response from my friends on my left, but the right.",0,41,217,3,12.3
biden_sotu_02_153,Biden,SOTU,02,153,I'm so sick and tired of companies breaking the law by preventing workers from organizing. Pass the PRO Act! Because businesses have a right—workers have a right to form a union.,0,31,178,3,9.3
biden_sotu_02_154,Biden,SOTU,02,154,"And let's guarantee all workers have a living wage. Let's make sure working parents can afford to raise a family with sick days, paid family and medical leave, affordable childcare. That's going to enable millions of more people to go and stay at work.",0,44,252,3,13.2
biden_sotu_02_155,Biden,SOTU,02,155,"And let's restore the full child tax credit, which gave tens of millions of parents some breathing room and cut child poverty in half to the lowest level in history. And by the way, when we do all of these things, we increase productivity, we increase economic growth. So let's finish the job and get more families access to affordable, quality housing.",0,62,353,3,18.6
biden_sotu_02_156,Biden,SOTU,02,156,Let's get seniors who want to stay in their homes the care they need to do so. Let's give more breathing room to millions of family caregivers looking after their loved ones. Pass my plan so we get seniors and people with disabilities the homecare services they need and support the workers who are doing God's work.,0,57,316,3,17.1
biden_sotu_02_157,Biden,SOTU,02,157,"These plans are fully paid for, and we can afford to do them. Restoring the dignity of work means making education an affordable ticket to the middle class. You know, when we made public education—12 years of it—universal in the last century, we made the best educated, best paid— we became the best education, best paid nation in the world.",0,60,341,3,18.0
biden_sotu_02_158,Biden,SOTU,02,158,"But the rest of the world has caught up. It's caught up. Jill, my wife, who teaches full-time, has an expression.",0,21,113,3,6.3
biden_sotu_02_159,Biden,SOTU,02,159,"I hope I get it right, kid. [Laughter] ""Any nation that outeducates is going to outcompete us."" Any nation that outeducates is going to outcompete us. Folks, we all know 12 years of education is not enough to win the economic competition of the 21st century.",0,46,258,4,13.8
biden_sotu_02_160,Biden,SOTU,02,160,"If we want to have the best educated workforce, let's finish the job by providing access to preschool for 3 and 4 years old. Studies show that children who go to preschool are nearly 50- percent more likely to finish high school and go on to earn a 2- or 4-year degree, no matter their background they came from. Let's give public school teachers a raise.",0,66,355,3,19.8
biden_sotu_02_161,Biden,SOTU,02,161,"We're making progress by reducing student debt, increasing Pell grants for working and middle class families. Let's finish the job and connect students to career opportunities starting in high school, provide access to 2 years of community college, the best career training in America, in addition to being a pathway to a 4-year degree. Let's offer every American a path to a good career, whether they go to college or not.",0,71,423,3,21.3
biden_sotu_02_162,Biden,SOTU,02,162,"And, folks—folks, in the midst of the COVID crisis, when schools were closed and we were shutting down everything, let's recognize how far we came in the fight against the pandemic itself. While the virus is not gone, thanks to the resilience of the American people and the ingenuity of medicine, we've broken the COVID grip on us. COVID deaths are down by 90 percent.",0,65,368,3,19.5
biden_sotu_02_163,Biden,SOTU,02,163,"We've saved millions of lives and opened up our country—we opened our country back up. And soon, we'll end the public health emergency. Audience member.",0,25,152,3,7.5
biden_sotu_02_164,Biden,SOTU,02,164,[Inaudible ] The President. But—that's called a public health emergency.,0,10,72,2,3.0
biden_sotu_02_165,Biden,SOTU,02,165,But we'll remember the toll and pain that's never going to go away. More than a million Americans lost their lives to COVID. A million.,0,25,135,3,7.5
biden_sotu_02_166,Biden,SOTU,02,166,Families grieving. Children orphaned. Empty chairs at the dining room table constantly reminding you that she used to sit there.,0,20,128,3,6.0
biden_sotu_02_167,Biden,SOTU,02,167,"Remembering them, we remain vigilant. We still need to monitor dozens of variants and support new vaccines and treatments. So Congress needs to fund these efforts and keep America safe.",0,30,185,3,9.0
biden_sotu_02_168,Biden,SOTU,02,168,"And as we emerge from this crisis stronger, we're also—got to double down prosecuting criminals who stole relief money meant to keep workers and small businesses afloat.",0,27,169,1,8.1
biden_sotu_02_169,Biden,SOTU,02,169,"Before I came to office, you remember, during that campaign, the big issue was about inspector generals who would protect taxpayers' dollars, who were sidelined. They were fired. Many people said, ""We don't need them."" And fraud became rampant.",0,39,244,4,11.7
biden_sotu_02_170,Biden,SOTU,02,170,"Last year, I told you the watchdogs are back.",0,9,45,1,2.7
biden_sotu_02_171,Biden,SOTU,02,171,"Since then—since then, we've recovered billions of taxpayers' dollars.",0,9,70,1,2.7
biden_sotu_02_172,Biden,SOTU,02,172,"Now let's triple the antifraud strike force going after these criminals, double the statute of limitations on these crimes, and crack down on identity fraud by criminal syndicates stealing billions of dollars—billions of dollars—from the American people. And the data shows that for every dollar we put into fighting fraud, the taxpayer will get back at least 10 times as much. It matters.",0,63,389,3,18.9
biden_sotu_02_173,Biden,SOTU,02,173,"It matters. Look, COVID left its scars, like the spike in violent crime in 2020, the first year of the pandemic.",0,21,112,2,6.3
biden_sotu_02_174,Biden,SOTU,02,174,"We have an obligation to make sure all people are safe. Public safety depends on public trust, as all of us know.",0,22,113,2,6.6
biden_sotu_02_175,Biden,SOTU,02,175,"But too often, that trust is violated. Joining us tonight are the parents of Tyre Nichols—welcome—[applause ]— who had to bury Tyre last week. As many of you personally know, there's no words to describe the heartache or grief of losing a child.",0,43,245,3,12.9
biden_sotu_02_176,Biden,SOTU,02,176,"But imagine— imagine—if you lost that child at the hands of the law. Imagine having to worry whether your son or daughter came home from walking down the street or playing in the park or just driving a car. Most of us in here have never had to have ""the talk""—""the talk""—that Brown and Black parents have had to have with their children.",0,63,337,3,18.9
biden_sotu_02_177,Biden,SOTU,02,177,"Beau, Hunter, Ashley—my children—I never had to have the talk with them. I never had to tell them: ""If a police officer pulls you over, turn your interior lights on right away. Don't reach for your license.",0,37,206,3,11.1
biden_sotu_02_178,Biden,SOTU,02,178,"Keep your hands on the steering wheel."" Imagine having to worry like that every single time your kid got in a car. Here's what Tyre's mother shared with me when I spoke to her, when I asked her how she finds the courage to carry on and speak out. With the faith of God, she said her son was, quote, ""a beautiful soul"" and ""something good will come of this."" Imagine how much courage and character that takes.",0,78,408,5,23.4
biden_sotu_02_179,Biden,SOTU,02,179,"It's up to us, to all of us. We all want the same thing: neighborhoods free of violence, law enforcement who earns the community's trust. Just as every cop, when they pin on that badge in the morning, has a right to be able to go home at night, so does everybody else out there.",0,55,278,3,16.5
biden_sotu_02_180,Biden,SOTU,02,180,Our children have a right to come home safely. Equal protection under the law is a covenant we have with each other in America. We know police officers put their lives on the line every single night and day.,0,39,207,3,11.7
biden_sotu_02_181,Biden,SOTU,02,181,"And we know we ask them, in many cases, to do too much—to be counselors, social workers, psychologists—responding to drug overdoses, mental health crises, and so much more. In one sense, we ask much too much of them. I know most cops and their families are good, decent, honorable people— the vast majority.",0,53,307,3,15.9
biden_sotu_02_182,Biden,SOTU,02,182,That they risk—[applause ]. And they risk their lives every time they put that shield on.,0,16,89,2,4.8
biden_sotu_02_183,Biden,SOTU,02,183,But what happened to Tyre in Memphis happens too often.,0,10,55,1,3.0
biden_sotu_02_184,Biden,SOTU,02,184,We have to do better. Give law enforcement the real training they need. Hold them to higher standards.,0,18,102,3,5.4
biden_sotu_02_185,Biden,SOTU,02,185,"Help them to succeed in keeping them safe. We also need more first responders and professionals to address the growing mental health, substance abuse challenges. More resources to reduce violent crime and gun crime.",0,34,215,3,10.2
biden_sotu_02_186,Biden,SOTU,02,186,"More community intervention programs. More investments in housing, education, and job training. All this can help prevent violence in the first place.",0,22,150,3,6.6
biden_sotu_02_187,Biden,SOTU,02,187,"And when police officers or police departments violate the public trust, they must be held accountable. With the support—[applause ]. With the support of families of victims, civil rights groups, and law enforcement, I signed an Executive order for all Federal officers, banning chokeholds, restricting no- knock warrants, and other key elements of the George Floyd Act.",0,57,370,3,17.1
biden_sotu_02_188,Biden,SOTU,02,188,Let's commit ourselves to make the words of Tyler's [Tyre's; White House correction] mom true: Something good must come from this. Something good. And all of us—all of us—[applause ].,0,30,183,3,9.0
biden_sotu_02_189,Biden,SOTU,02,189,"Folks, it's difficult, but it's simple: All of us in the Chamber—in this Chamber, we need to rise to this moment. We can't turn away. Let's do what we know in our hearts that we need to do.",0,38,189,3,11.4
biden_sotu_02_190,Biden,SOTU,02,190,Let's come together to finish the job on police reform. Do something. Do something.,0,14,83,3,4.2
biden_sotu_02_191,Biden,SOTU,02,191,"That was the plea of parents who lost their children in Uvalde—I met with every one of them—""Do something about gun violence."" Thank God—thank God—we did, passing the most sweeping gun safety law in three decades. That includes things like—that the majority of responsible gun owners already support: enhanced background checks for 18 to 21 years old, red- flag laws keeping guns out of the hands of people who are a danger to themselves and others.",0,76,449,3,22.8
biden_sotu_02_192,Biden,SOTU,02,192,"But we know our work is not done. Joining us tonight is Brandon Tsay, a 26- year-old hero. Brandon put his college dreams on hold—to be at his mom's side—his mom's side when she was dying from cancer.",0,38,200,3,11.4
biden_sotu_02_193,Biden,SOTU,02,193,"And Brandon now works at the dance studio started by his grandparents. And 2 weeks ago, during the Lunar New Year celebrations, he heard the studio door close, and he saw a man standing there pointing a semiautomatic pistol at him. He thought he was going to die, but he thought about the people inside.",0,55,303,3,16.5
biden_sotu_02_194,Biden,SOTU,02,194,"In that instant, he found the courage to act and wrestled the semiautomatic pistol away from the gunman who had already killed 11 people in another dance studio. Eleven. He saved lives.",0,32,185,3,9.6
biden_sotu_02_195,Biden,SOTU,02,195,It's time we do the same. Ban assault weapons now! Ban them now!,0,13,64,3,3.9
biden_sotu_02_196,Biden,SOTU,02,196,"Once and for all. I led the fight to do that in 1994. And in 10 years that ban was law, mass shootings went down.",0,25,113,3,7.5
biden_sotu_02_197,Biden,SOTU,02,197,"After we let it expire in a Republican administration, mass shootings tripled. Let's finish the job and ban these assault weapons. And let's also come together on immigration.",0,28,175,3,8.4
biden_sotu_02_198,Biden,SOTU,02,198,"Make it a bipartisan issue once again. We know—we now have a record number of personnel working to secure the border, arresting 8,000 human smugglers, seizing over 23,000 pounds of fentanyl in just the last several months. We've launched a new border plan last month.",0,45,267,3,13.5
biden_sotu_02_199,Biden,SOTU,02,199,"Unlawful migration from Cuba, Haiti, Nicaragua, and Venezuela has come down 97 percent as a consequence of that.",0,18,112,1,5.4
biden_sotu_02_200,Biden,SOTU,02,200,"But American border problems won't be fixed until Congress acts. If we don't pass my comprehensive immigration reform, at least pass my plan to provide the equipment and officers to secure the border—and a pathway to citizenship for Dreamers, those on temporary status, farmworkers, essential workers. Here in ""the people's house,"" it's our duty to protect all the people's rights and freedoms.",0,62,394,3,18.6
biden_sotu_02_201,Biden,SOTU,02,201,Congress must restore the right and—— Audience member. Secure the border! Audience member.,0,13,90,3,3.9
biden_sotu_02_202,Biden,SOTU,02,202,[Inaudible ]—border! Audience members. [Inaudible ] The President.,0,8,66,3,2.4
biden_sotu_02_203,Biden,SOTU,02,203,Congress must restore the right that was taken away in Roe v. Wade and protect Roe v. Wade.,0,18,91,3,5.4
biden_sotu_02_204,Biden,SOTU,02,204,Give every woman the constitutional right. The Vice President and I are doing everything to protect access to reproductive health care and safeguard patient safety.,0,25,164,2,7.5
biden_sotu_02_205,Biden,SOTU,02,205,"But already, more than a dozen States are enforcing extreme abortion bans. Make no mistake about it: If Congress passes a national ban, I will veto it.",0,27,151,2,8.1
biden_sotu_02_206,Biden,SOTU,02,206,"But let's also pass—let's also pass the bipartisan Equality Act to ensure LGBTQ Americans, especially transgender young people, can live with safety and dignity. Our strength—our strength is not just the example of our power, but the power of our example. Let's remember: The world is watching.",0,47,294,3,14.1
biden_sotu_02_207,Biden,SOTU,02,207,"I spoke from this Chamber 1 year ago, just days after Vladimir Putin unleashed his brutal attack against Ukraine, a murderous assault, evoking images of death and destruction Europe suffered in World War II. Putin's invasion has been a test for the ages—a test for America, a test for the world. Would we stand for the most basic of principles?",0,60,344,3,18.0
biden_sotu_02_208,Biden,SOTU,02,208,Would we stand for sovereignty? Would we stand for the right of people to live free of tyranny? Would we stand for the defense of democracy?,0,26,140,3,7.8
biden_sotu_02_209,Biden,SOTU,02,209,"For such defense matters to us because it keeps peace and prevents open season on would- be aggressors that threatens our prosperity. One year later, we know the answer. Yes, we would.",0,32,184,3,9.6
biden_sotu_02_210,Biden,SOTU,02,210,"And we did. We did. And together, we did what America always does at our best.",0,16,78,3,4.8
biden_sotu_02_211,Biden,SOTU,02,211,We led. We united NATO. We built a global coalition.,0,10,52,3,3.0
biden_sotu_02_212,Biden,SOTU,02,212,We stood against Putin's aggression. We stood with the Ukrainian people. And tonight we're once again joined by Ukrainians' Ambassador to the United States.,0,24,156,3,7.2
biden_sotu_02_213,Biden,SOTU,02,213,"She represents not her—just her nation, but the courage of her people. Ambassador is—our Ambassador is here, united in our—we're united in our support of your country. Will you stand so we can all take a look at you?",0,39,216,3,11.7
biden_sotu_02_214,Biden,SOTU,02,214,"Thank you. Because we're going to stand with you as long as it takes. Our Nation is working for more freedom, more dignity, and more peace, not just in Europe, but everywhere.",0,32,175,3,9.6
biden_sotu_02_215,Biden,SOTU,02,215,"Before I came to office, the story was about how the People's Republic of China was increasing its power and America was failing in the world. Not anymore. We made clear and I made clear in my personal conversations, which have been many, with President Xi that we seek competition, not conflict.",0,52,296,3,15.6
biden_sotu_02_216,Biden,SOTU,02,216,But I will make no apologies that we're investing and—to make America stronger. Investing in American innovation and industries that will define the future that China intends to be dominating. Investing in our alliances and working with our allies to protect advanced technologies so they will not be used against us.,0,51,317,3,15.3
biden_sotu_02_217,Biden,SOTU,02,217,"Modernizing our military to safeguard stability and determine— deter aggression. Today, we're in the strongest position in decades to compete with China or anyone else in the world. Anyone else in the world.",0,33,207,3,9.9
biden_sotu_02_218,Biden,SOTU,02,218,And I'm committed—I'm committed—to work with China where we can advance American interests and benefit the world.,0,17,113,1,5.1
biden_sotu_02_219,Biden,SOTU,02,219,"But make no mistake about it: As we made clear last week, if China threatens our sovereignty, we will act to protect our country. And we did. Look, let's be clear: Winning the competition should unite all of us.",0,39,211,3,11.7
biden_sotu_02_220,Biden,SOTU,02,220,We face serious challenges across the world.,0,7,44,1,2.1
biden_sotu_02_221,Biden,SOTU,02,221,"But in the past 2 years, democracies have become stronger, not weaker. Autocracies have grown weaker, not stronger. Name me a world leader who'd change places with Xi Jinping.",0,29,175,3,8.7
biden_sotu_02_222,Biden,SOTU,02,222,Name me one. Name me one.,0,6,25,2,1.8
biden_sotu_02_223,Biden,SOTU,02,223,"America is rallying the world to meet those challenges, from climate to global health to food insecurity to terrorism to territorial aggression. Allies are stepping up, spending more, and doing more. Look, the bridges we're forming between partners in the Pacific and those in the Atlantic.",0,46,290,3,13.8
biden_sotu_02_224,Biden,SOTU,02,224,"And those who bet against America are learning how wrong they are. It's never, ever been a good bet to bet against America. Never.",0,24,130,3,7.2
biden_sotu_02_225,Biden,SOTU,02,225,U.S.A.! The President. Well—— Audience members.,0,6,47,5,1.8
biden_sotu_02_226,Biden,SOTU,02,226,"When I came to office, most assured that bipartisanship— assumed—was impossible.",0,11,80,1,3.3
biden_sotu_02_227,Biden,SOTU,02,227,"But I never believed it. That's why a year ago, I offered a unity agenda to the Nation as I stood here. We made real progress together.",0,27,135,3,8.1
biden_sotu_02_228,Biden,SOTU,02,228,"We passed the law making it easier for doctors to prescribe effective treatments for opioid addiction. We passed the gun safety law, making historic investments in mental health. We launched the ARPA-H drive for breakthroughs in the fight against cancer, Alzheimer's, and diabetes, and so much more.",0,47,299,3,14.1
biden_sotu_02_229,Biden,SOTU,02,229,"We passed the Heath Robinson PACT Act, named after the late Iraq war veteran whose story about exposure to toxic burn pits I shared here last year. And I understand something about those burn pits.",0,35,197,2,10.5
biden_sotu_02_230,Biden,SOTU,02,230,"But there is so much more to do. And we can do it together. Joining us tonight is a father named Doug from Newton, New Hampshire.",0,26,129,3,7.8
biden_sotu_02_231,Biden,SOTU,02,231,"He wrote Jill, my wife, a letter—and me as well—about his courageous daughter Courtney. A contagious laugh. His sister's best friend—her sister's best friend.",0,24,158,3,7.2
biden_sotu_02_232,Biden,SOTU,02,232,He shared a story all too familiar to millions of Americans and many of you in the audience. Courtney discovered pills in high school. It spiraled into addiction and eventually death from a fentanyl overdose.,0,35,208,3,10.5
biden_sotu_02_233,Biden,SOTU,02,233,"She was just 20 years old. Describing the last 8 years without her, Doug said, ""There is no worse pain."" Yet their family has turned pain into purpose, working to end the stigma and change laws. He told us he wants to ""start a journey towards American recovery."" Doug, we're with you.",0,52,284,5,15.6
biden_sotu_02_234,Biden,SOTU,02,234,"Fentanyl is killing more than 70,000 Americans a year. Big—— Audience members. [Inaudible ]—the border.",0,15,103,3,4.5
biden_sotu_02_235,Biden,SOTU,02,235,Audience members. The border! The President.,0,6,44,3,1.8
biden_sotu_02_236,Biden,SOTU,02,236,Big—you've got it. Audience member. [Inaudible ]—China!,0,7,55,3,2.1
biden_sotu_02_237,Biden,SOTU,02,237,Representative W. Andrew Ogles IV. It's your fault!,0,8,51,3,2.4
biden_sotu_02_238,Biden,SOTU,02,238,Audience members. Boo! The President.,0,5,37,3,1.5
biden_sotu_02_239,Biden,SOTU,02,239,"So let's launch a major surge to stop fentanyl production and the sale and trafficking. With more drug detection machines, inspection cargo, stop pills and powder at the border. Working with couriers, like FedEx, to inspect more packages for drugs.",0,40,248,3,12.0
biden_sotu_02_240,Biden,SOTU,02,240,"Strong penalties to crack down on fentanyl trafficking. Second, let's do more on mental health, especially for our children.",0,19,124,2,5.7
biden_sotu_02_241,Biden,SOTU,02,241,"When millions of young people are struggling with bullying, violence, trauma, we owe them greater access to mental health care at their schools.",0,23,144,1,6.9
biden_sotu_02_242,Biden,SOTU,02,242,"We must finally hold social media companies accountable for experimenting they're doing—running [on; White House correction] children for profit. And it's time to pass bipartisan legislation to stop Big Tech from collecting personal data on kids and teenagers online, ban targeted advertising to children, and impose stricter limits on the personal data that companies collect on all of us. Third, let's do more to keep this Nation's one fully sacred obligation: to equip those we send into harm's way and care for them and their families when they come home.",0,90,559,3,27.0
biden_sotu_02_243,Biden,SOTU,02,243,"Job training, job placement for veterans and their spouses as they come to —return to civilian life. Helping veterans to afford their rent, because no one should be homeless in America, especially someone who served the country. Denis McDonough is here, of the VA.",0,44,264,3,13.2
biden_sotu_02_244,Biden,SOTU,02,244,We had our first real discussion when I asked him to take the job. And I'm glad he did. We were losing up to 25 veterans a day on suicide.,0,30,138,3,9.0
biden_sotu_02_245,Biden,SOTU,02,245,"Now we're losing 17 a day to the silent scourge of suicide. Seventeen veterans a day are committing suicide, more than all the people being killed in the wars. Folks, VA is doing everything it can, including expanding mental health screening, proven programs that recruits veterans to help other veterans understand what they're going through, get them the help they need.",0,61,372,3,18.3
biden_sotu_02_246,Biden,SOTU,02,246,"We've got to do more. And fourth, last year, Jill and I reignited the Cancer Moonshot that I was able to start with, and President Obama asked me to lead our administration on this issue. Our goal is to cut the cancer death rates at least by 50 percent in the next 25 years, turn more cancers from death sentences to treatable diseases, provide more support for patients and their families.",0,71,390,3,21.3
biden_sotu_02_247,Biden,SOTU,02,247,"It's personal to so many of us, so many of us in this audience. Joining us are Maurice and Kandice, an Irishman and a daughter of immigrants from Panama. They met and fell in love in New York City and got married in the same chapel as Jill and I got married in New York City.",0,56,275,3,16.8
biden_sotu_02_248,Biden,SOTU,02,248,Kindred spirits. He wrote us a letter about his little daughter Ava. And I saw her just before I came over.,0,21,107,3,6.3
biden_sotu_02_249,Biden,SOTU,02,249,She was just a year old when she was diagnosed with a rare kidney disease—cancer.,0,15,81,1,4.5
biden_sotu_02_250,Biden,SOTU,02,250,"After 26 blood transfusions, 11 rounds of radiation, 8 rounds of chemo, 1 kidney removed, given a 5 percent survival rate. He wrote how, in the darkest moments, he thought, ""If she goes, I can't stay."" Many of you have been through that as well. Jilly and I understand that, like so many of you.",0,55,295,4,16.5
biden_sotu_02_251,Biden,SOTU,02,251,And he read Jill's book describing our family's cancer journey and how we tried to steal moments of joy where we could with Beau.,0,24,129,1,7.2
biden_sotu_02_252,Biden,SOTU,02,252,"For them, that glimmer of joy was the half-smile of their baby girl. It meant everything to them. They never gave up hope, and little Ava never gave up hope.",0,30,157,3,9.0
biden_sotu_02_253,Biden,SOTU,02,253,"She turns 4 next month. They just found out Ava is beating the odds, is on her way to being cured of cancer. And she's watching from the White House tonight, if she's not asleep already.",0,36,186,3,10.8
biden_sotu_02_254,Biden,SOTU,02,254,For the lives we can save—[applause ].,0,7,38,1,2.1
biden_sotu_02_255,Biden,SOTU,02,255,"For the lives we can save and the lives we have lost, let this be a truly American moment that rallies the country and the world together and prove that we can still do big things. Twenty years ago, under the leadership of President Bush and countless advocates and champions, he undertook a bipartisan effort through PEPFAR to transform the global fight against HIV/AIDS. It's been a huge success.",0,69,398,3,20.7
biden_sotu_02_256,Biden,SOTU,02,256,He thought big. He thought large. He moved!,0,8,43,3,2.4
biden_sotu_02_257,Biden,SOTU,02,257,"I believe we can do the same thing with cancer. Let's end cancer as we know it and cure some cancers once and for all. Folks, there's one reason why we've been able to do all of these things: our democracy itself.",0,42,213,3,12.6
biden_sotu_02_258,Biden,SOTU,02,258,"It's the most fundamental thing of all. With democracy, everything is possible. Without it, nothing is.",0,16,103,3,4.8
biden_sotu_02_259,Biden,SOTU,02,259,"Over the last few years, our democracy has been threatened and attacked, put at risk—put to the test in this very room on January the 6th. And then, just a few months ago, an unhinged ""big lie"" assailant unleashed a political violence at the home of the then-Speaker of the House of Representatives, using the very same language the insurrectionists used as they stalked these halls and chanted on January 6. Here tonight, in this Chamber, is the man who bears the scars of that brutal attack, but is as tough and as strong and as resilient as they get: my friend, Paul Pelosi.",0,104,577,3,31.2
biden_sotu_02_260,Biden,SOTU,02,260,But such a heinous act should have never happened.,0,9,50,1,2.7
biden_sotu_02_261,Biden,SOTU,02,261,We must all speak out. There is no place for political violence in America.,0,14,75,2,4.2
biden_sotu_02_262,Biden,SOTU,02,262,"We have to protect the right to vote, not suppress the—that fundamental right. Honor the results of our elections, not subvert the will of the people.",0,26,150,2,7.8
biden_sotu_02_263,Biden,SOTU,02,263,We have to uphold the rule of the law and restore trust in our institutions of democracy. And we must give hate and extremism in any form no safe harbor. Democracy must not be a partisan issue.,0,37,193,3,11.1
biden_sotu_02_264,Biden,SOTU,02,264,"It's an American issue. Every generation of Americans have faced a moment where they have been called to protect our democracy, defend it, stand up for it. And this is our moment.",0,32,179,3,9.6
biden_sotu_02_265,Biden,SOTU,02,265,"My fellow Americans, we meet tonight at an inflection point, one of those moments that only a few generations ever face, where the direction we now take is going to decide the course of this Nation for decades to come. We're not bystanders of history. We're not powerless before the forces that confront us.",0,54,307,3,16.2
biden_sotu_02_266,Biden,SOTU,02,266,"It's within our power of ""We the People."" We're facing the test of our time.",0,15,76,2,4.5
biden_sotu_02_267,Biden,SOTU,02,267,"We have to be the nation we've always been at our best: optimistic, hopeful, forward-looking; a nation that embraces light over dark, hope over fear, unity over division, stability over chaos.",0,31,192,1,9.3
biden_sotu_02_268,Biden,SOTU,02,268,"We have to see each other not as enemies, but as fellow Americans. We're good people. The only nation in the world built on an idea—the only one.",0,28,145,3,8.4
biden_sotu_02_269,Biden,SOTU,02,269,"Other nations are defined by geography, ethnicity, but we're the only nation based on an idea that all of us, every one of us, is created equal in the image of God. A nation that stands as a beacon to the world. A nation in a new age of possibilities.",0,50,251,3,15.0
biden_sotu_02_270,Biden,SOTU,02,270,"So I have come to fulfill my constitutional obligation to report on the state of the Union. And here is my report: Because the soul of this Nation is strong, because the backbone of this Nation is strong, because the people of this Nation are strong, the state of the Union is strong. I'm not new to this place.",0,59,311,3,17.7
biden_sotu_02_271,Biden,SOTU,02,271,"I stand here tonight having served as long as about any one of you who have ever served here. [Laughter] But I've never been more optimistic about our future, about the future of America. We just have to remember who we are.",0,42,224,3,12.6
biden_sotu_02_272,Biden,SOTU,02,272,"We're the United States of America. And there's nothing—nothing—beyond our capacity if we do it together. God bless you all, and may God protect our troops.",0,26,156,3,7.8
