id,president,speech_type,sequence,paragraph_id,content,is_applause,word_count,char_count,sentence_count,reading_time_seconds
trump_sotu_01_011,Trump,SOTU,01,11,"But then the quiet voices became a loud chorus, as thousands of citizens now spoke out together, from cities small and large, all across our country. Finally, the chorus became an earthquake, and the people turned out by the tens of millions, and they were all united by one very simple, but crucial demand: that America must put its own citizens first. Because only then can we truly make America great again.",0,72,410,3,21.6
trump_sotu_01_012,Trump,SOTU,01,12,Dying industries will come roaring back to life. Heroic veterans will get the care they so desperately need. Our military will be given the resources its brave warriors so richly deserve.,0,31,187,3,9.3
trump_sotu_01_013,Trump,SOTU,01,13,"Crumbling infrastructure will be replaced with new roads, bridges, tunnels, airports, and railways gleaming across our very, very beautiful land. Our terrible drug epidemic will slow down and, ultimately, stop. And our neglected inner cities will see a rebirth of hope, safety, and opportunity.",0,44,294,3,13.2
trump_sotu_01_014,Trump,SOTU,01,14,"Above all else, we will keep our promises to the American people. [Applause ] Thank you. It's been a little over a month since my Inauguration, and I want to take this moment to update the Nation on the progress I've made in keeping those promises.",0,46,248,3,13.8
trump_sotu_01_015,Trump,SOTU,01,15,"Since my election, Ford, Fiat Chrysler, General Motors, Sprint, Softbank, Lockheed, Intel, Walmart, and many others have announced that they will invest billions and billions of dollars in the United States and will create tens of thousands of new American jobs. The stock market has gained almost $3 trillion in value since the election on November 8—a record. We've saved taxpayers hundreds of millions of dollars by bringing down the price of fantastic—and it is a fantastic—new F- 35 jet fighter, and we'll be saving billions more on contracts all across our Government.",0,93,574,3,27.9
trump_sotu_01_016,Trump,SOTU,01,16,We have placed a hiring freeze on nonmilitary and nonessential Federal workers.,0,12,79,1,3.6
trump_sotu_01_017,Trump,SOTU,01,17,We have begun to drain the swamp of government corruption by imposing a 5-year ban on lobbying by executive branch officials and a lifetime ban— [applause ]—thank you. Thank you. And a lifetime ban on becoming lobbyists for a foreign government.,0,41,245,3,12.3
trump_sotu_01_018,Trump,SOTU,01,18,"We have undertaken a historic effort to massively reduce job-crushing regulations, creating a deregulation Task Force inside of every Government agency. And we're imposing a new rule which mandates that for every one new regulation, two old regulations must be eliminated. We're going to stop the regulations that threaten the future and livelihood of our great coal miners.",0,58,374,3,17.4
trump_sotu_01_019,Trump,SOTU,01,19,"We have cleared the way for the construction of the Keystone and Dakota Access pipelines, thereby creating tens of thousands of jobs. And I've issued a new directive that new American pipelines be made with American steel.",0,37,222,2,11.1
trump_sotu_01_020,Trump,SOTU,01,20,"We have withdrawn the United States from the job-killing Trans-Pacific Partnership. And with the help of Prime Minister Justin Trudeau, we have formed a council with our neighbors in Canada to help ensure that women entrepreneurs have access to the networks, markets, and capital they need to start a business and live out their financial dreams.",0,56,346,2,16.8
trump_sotu_01_021,Trump,SOTU,01,21,"To protect our citizens, I have directed the Department of Justice to form a Task Force on Reducing Violent Crime.",0,20,114,1,6.0
trump_sotu_01_022,Trump,SOTU,01,22,"I have further ordered the Departments of Homeland Security and Justice, along with the Department of State and the Director of National Intelligence, to coordinate an aggressive strategy to dismantle the criminal cartels that have spread all across our Nation.",0,40,261,1,12.0
trump_sotu_01_023,Trump,SOTU,01,23,"We will stop the drugs from pouring into our country and poisoning our youth, and we will expand treatment for those who have become so badly addicted. At the same time, my administration has answered the pleas of the American people for immigration enforcement and border security. By finally enforcing our immigration laws, we will raise wages, help the unemployed, save billions and billions of dollars, and make our communities safer for everyone.",0,73,451,3,21.9
trump_sotu_01_024,Trump,SOTU,01,24,"We want all Americans to succeed, but that can't happen in an environment of lawless chaos.",0,16,91,1,4.8
trump_sotu_01_025,Trump,SOTU,01,25,We must restore integrity and the rule of law at our borders.,0,12,61,1,3.6
trump_sotu_01_026,Trump,SOTU,01,26,"For that reason, we will soon begin the construction of a great, great wall along our southern border.",0,18,102,1,5.4
trump_sotu_01_027,Trump,SOTU,01,27,"As we speak tonight, we are removing gang members, drug dealers, and criminals that threaten our communities and prey on our very innocent citizens. Bad ones are going out as I speak, and as I've promised throughout the campaign.",0,39,229,2,11.7
trump_sotu_01_028,Trump,SOTU,01,28,"To any in Congress who do not believe we should enforce our laws, I would ask you this one question: What would you say to the American family that loses their jobs, their income, or their loved one because America refused to uphold its laws and defend its borders? Our obligation is to serve, protect, and defend the citizens of the United States.",0,63,348,2,18.9
trump_sotu_01_029,Trump,SOTU,01,29,"We are also taking strong measures to protect our Nation from radical Islamic terrorism. According to data provided by the Department of Justice, the vast majority of individuals convicted of terrorism and terrorism- related offenses since 9/11 came here from outside of our country.",0,44,283,2,13.2
trump_sotu_01_030,Trump,SOTU,01,30,"We have seen the attacks at home, from Boston to San Bernardino to the Pentagon, and, yes, even the World Trade Center.",0,22,119,1,6.6
trump_sotu_01_031,Trump,SOTU,01,31,"We have seen the attacks in France, in Belgium, in Germany, and all over the world. It is not compassionate, but reckless to allow uncontrolled entry from places where proper vetting cannot occur. Those given the high honor of admission to the United States should support this country and love its people and its values.",0,55,321,3,16.5
trump_sotu_01_032,Trump,SOTU,01,32,We cannot allow a beachhead of terrorism to form inside America. We cannot allow our Nation to become a sanctuary for extremists.,0,22,129,2,6.6
trump_sotu_01_033,Trump,SOTU,01,33,"That is why my administration has been working on improved vetting procedures, and we will shortly take new steps to keep our Nation safe and to keep those out who will do us harm. As promised, I directed the Department of Defense to develop a plan to demolish and destroy ISIS, a network of lawless savages that have slaughtered Muslims and Christians, and men and women and children of all faiths and all beliefs.",0,74,415,2,22.2
trump_sotu_01_034,Trump,SOTU,01,34,"We will work with our allies, including our friends and allies in the Muslim world, to extinguish this vile enemy from our planet.",0,23,130,1,6.9
trump_sotu_01_035,Trump,SOTU,01,35,"I have also imposed new sanctions on entities and individuals who support Iran's ballistic missile program and reaffirmed our unbreakable alliance with the State of Israel. Finally, I have kept my promise to appoint a Justice to the United States Supreme Court, from my list of 20 judges, who will defend our Constitution.",0,53,322,2,15.9
trump_sotu_01_036,Trump,SOTU,01,36,"I am greatly honored to have Maureen Scalia with us in the gallery tonight. Thank you, Maureen. Her late, great husband, Antonin Scalia, will forever be a symbol of American justice.",0,31,182,3,9.3
trump_sotu_01_037,Trump,SOTU,01,37,"To fill his seat, we have chosen Judge Neil Gorsuch, a man of incredible skill and deep devotion to the law. He was confirmed unanimously by the Court of Appeals, and I am asking the Senate to swiftly approve his nomination. Tonight, as I outline the next steps we must take as a country, we must honestly acknowledge the circumstances we inherited.",0,62,349,3,18.6
trump_sotu_01_038,Trump,SOTU,01,38,"Ninety-four million Americans are out of the labor force. Over 43 million people are now living in poverty, and over 43 million Americans are on food stamps. More than 1 in 5 people in their prime working years are not working.",0,41,227,3,12.3
trump_sotu_01_039,Trump,SOTU,01,39,"We have the worst financial recovery in 65 years. In the last 8 years, the past administration has put on more new debt than nearly all of the other Presidents combined. We've lost more than one-fourth of our manufacturing jobs since NAFTA was approved, and we've lost 60,000 factories since China joined the World Trade Organization in 2001.",0,58,342,3,17.4
trump_sotu_01_040,Trump,SOTU,01,40,Our trade deficit in goods with the world last year was nearly $800 billion dollars. And overseas we have inherited a series of tragic foreign policy disasters. Solving these and so many other pressing problems will require us to work past the differences of party.,0,45,265,3,13.5
trump_sotu_01_041,Trump,SOTU,01,41,It will require us to tap into the American spirit that has overcome every challenge throughout our long and storied history.,0,21,125,1,6.3
trump_sotu_01_042,Trump,SOTU,01,42,"But to accomplish our goals at home and abroad, we must restart the engine of the American economy, making it easier for companies to do business in the United States, and much, much harder for companies to leave our country. Right now American companies are taxed at one of the highest rates anywhere in the world. My economic team is developing historic tax reform that will reduce the tax rate on our companies so they can compete and thrive anywhere and with anyone.",0,83,470,3,24.9
trump_sotu_01_043,Trump,SOTU,01,43,"It will be a big, big cut. At the same time, we will provide massive tax relief for the middle class.",0,21,101,2,6.3
trump_sotu_01_044,Trump,SOTU,01,44,"We must create a level playing field for American companies and our workers— have to do it. Currently, when we ship products out of America, many other countries make us pay very high tariffs and taxes.",0,36,202,2,10.8
trump_sotu_01_045,Trump,SOTU,01,45,"But when foreign companies ship their products into America, we charge them nothing, or almost nothing. I just met with officials and workers from a great American company, Harley-Davidson. In fact, they proudly displayed five of their magnificent motorcycles, made in the U.S.A., on the front lawn of the White House.",0,51,318,6,15.3
trump_sotu_01_046,Trump,SOTU,01,46,"[Laughter] And they wanted me to ride one, and I said, ""No, thank you."" [Laughter] At our meeting, I asked them, how are you doing, how is business? They said that it's good. I asked them further, how are you doing with other countries, mainly international sales?",0,47,264,4,14.1
trump_sotu_01_047,Trump,SOTU,01,47,"They told me—without even complaining, because they have been so mistreated for so long that they've become used to it—that it's very hard to do business with other countries because they tax our goods at such a high rate. They said that in the case of another country, they taxed their motorcycles at 100 percent. They weren't even asking for a change.",0,62,353,3,18.6
trump_sotu_01_048,Trump,SOTU,01,48,"But I am. I believe strongly in free trade, but it also has to be fair trade. It's been a long time since we had fair trade.",0,27,124,3,8.1
trump_sotu_01_049,Trump,SOTU,01,49,"The first Republican President, Abraham Lincoln, warned that the ""abandonment of the protective policy by the American Government will produce want and ruin among our people."" Lincoln was right, and it's time we heeded his advice and his words.",0,39,244,2,11.7
trump_sotu_01_050,Trump,SOTU,01,50,I am not going to let America and its great companies and workers be taken advantage of us any longer. They have taken advantage of our country. No longer.,0,29,155,3,8.7
trump_sotu_01_051,Trump,SOTU,01,51,"I am going to bring back millions of jobs. Protecting our workers also means reforming our system of legal immigration. The current, outdated system depresses wages for our poorest workers and puts great pressure on taxpayers.",0,36,226,3,10.8
trump_sotu_01_052,Trump,SOTU,01,52,"Nations around the world like Canada, Australia, and many others, have a merit-based immigration system. It's a basic principle that those seeking to enter a country ought to be able to support themselves financially. Yet, in America, we do not enforce this rule, straining the very public resources that our poorest citizens rely upon.",0,54,336,3,16.2
trump_sotu_01_053,Trump,SOTU,01,53,"According to the National Academy of Sciences, our current immigration system costs American taxpayers many billions of dollars a year. Switching away from this current system of lower skilled immigration, and instead adopting a merit-based system, we will have so many more benefits. It will save countless dollars, raise workers' wages, and help struggling families—including immigrant families—enter the middle class.",0,60,420,3,18.0
trump_sotu_01_054,Trump,SOTU,01,54,"And they will do it quickly, and they will be very, very happy, indeed. I believe that real and positive immigration reform is possible, as long as we focus on the following goals: to improve jobs and wages for Americans, to strengthen our Nation's security, and to restore respect for our laws. If we are guided by the wellbeing of American citizens, then I believe Republicans and Democrats can work together to achieve an outcome that has eluded our country for decades.",0,82,473,3,24.6
trump_sotu_01_055,Trump,SOTU,01,55,"Another Republican President, Dwight D. Eisenhower, initiated the last truly great national infrastructure program—the building of the Interstate Highway System. The time has come for a new program of national rebuilding.",0,31,221,3,9.3
trump_sotu_01_056,Trump,SOTU,01,56,"America has spent approximately $6 trillion in the Middle East; all the while, our infrastructure at home is crumbling. With this $6 trillion, we could have rebuilt our country twice, and maybe even three times if we had people who had the ability to negotiate. [Laughter] To launch our national rebuilding, I will be asking Congress to approve legislation that produces a $1 trillion investment in infrastructure of the United States—financed through both public and private capital—creating millions of new jobs.",0,81,514,3,24.3
trump_sotu_01_057,Trump,SOTU,01,57,This effort will be guided by two core principles: buy American and hire American.,0,14,82,1,4.2
trump_sotu_01_058,Trump,SOTU,01,58,"Tonight I am also calling on this Congress to repeal and replace Obamacare with reforms that expand choice, increase access, lower costs, and at the same time, provide better health care. Mandating every American to buy Government-approved health insurance was never the right solution for our country. The way to make health insurance available to everyone is to lower the cost of health insurance, and that is what we are going do.",0,72,433,3,21.6
trump_sotu_01_059,Trump,SOTU,01,59,"Obamacare premiums nationwide have increased by double and triple digits. As an example, Arizona went up 116 percent last year alone. Governor Matt Bevin of Kentucky just said Obamacare is failing in his State —the State of Kentucky—and it's unsustainable and collapsing.",0,42,271,3,12.6
trump_sotu_01_060,Trump,SOTU,01,60,"One-third of the counties have only one insurer, and they are losing them fast. They are losing them so fast. They are leaving, and many Americans have no choice at all.",0,31,169,3,9.3
trump_sotu_01_061,Trump,SOTU,01,61,There's no choice left. Remember when you were told that you could keep your doctor and keep your plan? We now know that all of those promises have been totally broken.,0,31,168,3,9.3
trump_sotu_01_062,Trump,SOTU,01,62,"Obamacare is collapsing, and we must act decisively to protect all Americans. Action is not a choice, it is a necessity. So I am calling on all Democrats and Republicans in Congress to work with us to save Americans from this imploding Obamacare disaster.",0,44,255,3,13.2
trump_sotu_01_063,Trump,SOTU,01,63,"Here are the principles that should guide the Congress as we move to create a better health care system for all Americans: First, we should ensure that Americans with preexisting conditions have access to coverage, and that we have a stable transition for Americans currently enrolled in the health care exchanges. Secondly, we should help Americans purchase their own coverage through the use of tax credits and expanded health savings accounts, but it must be the plan they want, not the plan forced on them by our Government. Thirdly, we should give our State Governors the resources and flexibility they need with Medicaid to make sure no one is left out.",0,111,659,3,33.3
trump_sotu_01_064,Trump,SOTU,01,64,"Fourth, we should implement legal reforms that protect patients and doctors from unnecessary costs that drive up the price of insurance and work to bring down the artificially high price of drugs and bring them down immediately. And finally, the time has come to give Americans the freedom to purchase health insurance across State lines, which will create a truly competitive national marketplace that will bring costs way down and provide far better care. So important.",0,76,471,3,22.8
trump_sotu_01_065,Trump,SOTU,01,65,Everything that is broken in our country can be fixed. Every problem can be solved. And every hurting family can find healing and hope.,0,24,135,3,7.2
trump_sotu_01_066,Trump,SOTU,01,66,"Our citizens deserve this and so much more, so why not join forces and finally get the job done, and get it done right? On this and so many other things, Democrats and Republicans should get together and unite for the good of our country and for the good of the American people.",0,53,278,2,15.9
trump_sotu_01_067,Trump,SOTU,01,67,"My administration wants to work with members of both parties to make childcare accessible and affordable; to help ensure new parents that they have paid family leave; to invest in women's health; and to promote clean air and clean water; and to rebuild our military and our infrastructure. True love for our people requires us to find common ground, to advance the common good, and to cooperate on behalf of every American child who deserves a much brighter future. An incredible young woman is with us this evening, who should serve as an inspiration to us all.",0,97,562,3,29.1
trump_sotu_01_068,Trump,SOTU,01,68,"Today is Rare Disease Day, and joining us in the gallery is a rare disease survivor, Megan Crowley. Megan was diagnosed with Pompe disease, a rare and serious illness, when she was 15 months old. She was not expected to live past 5.",0,43,232,3,12.9
trump_sotu_01_069,Trump,SOTU,01,69,"On receiving this news, Megan's dad John fought with everything he had to save the life of his precious child. He founded a company to look for a cure and helped develop the drug that saved Megan's life.",0,38,203,2,11.4
trump_sotu_01_070,Trump,SOTU,01,70,Today she is 20 years old and a sophomore at Notre Dame. Megan's story is about the unbounded power of a father's love for a daughter.,0,26,134,2,7.8
trump_sotu_01_071,Trump,SOTU,01,71,"But our slow and burdensome approval process at the Food and Drug Administration keeps too many advances, like the one that saved Megan's life, from reaching those in need. If we slash the restraints, not just at the FDA, but across our Government, then we will be blessed with far more miracles just like Megan. In fact, our children will grow up in a nation of miracles.",0,67,372,3,20.1
trump_sotu_01_072,Trump,SOTU,01,72,"But to achieve this future, we must enrich the mind and the souls of every American child. Education is the civil rights issue of our time.",0,26,139,2,7.8
trump_sotu_01_073,Trump,SOTU,01,73,"I am calling upon members of both parties to pass an education bill that funds school choice for disadvantaged youth, including millions of African American and Latino children. These families should be free to choose the public, private, charter, magnet, religious, or home school that is right for them. Joining us tonight in the gallery is a remarkable woman, Denisha Merriweather.",0,61,384,3,18.3
trump_sotu_01_074,Trump,SOTU,01,74,"As a young girl, Denisha struggled in school and failed third grade twice.",0,13,74,1,3.9
trump_sotu_01_075,Trump,SOTU,01,75,"But then, she was able to enroll in a private center for learning —great learning center—with the help of a tax credit and a scholarship program. Today, she is the first in her family to graduate, not just from high school, but from college. Later this year she will get her master's degree in social work.",0,56,306,3,16.8
trump_sotu_01_076,Trump,SOTU,01,76,We want all children to be able to break the cycle of poverty just like Denisha.,0,16,80,1,4.8
trump_sotu_01_077,Trump,SOTU,01,77,"But to break the cycle of poverty, we must also break the cycle of violence. The murder rate in 2015 experienced its largest single-year increase in nearly half a century. In Chicago, more than 4,000 people were shot last year alone, and the murder rate so far this year has been even higher.",0,53,292,3,15.9
trump_sotu_01_078,Trump,SOTU,01,78,"This is not acceptable in our society. Every American child should be able to grow up in a safe community, to attend a great school, and to have access to a high-paying job.",0,33,173,2,9.9
trump_sotu_01_079,Trump,SOTU,01,79,"But to create this future, we must work with, not against—not against—the men and women of law enforcement.",0,18,107,1,5.4
trump_sotu_01_080,Trump,SOTU,01,80,"We must build bridges of cooperation and trust, not drive the wedge of disunity, and really, it's what it is—division. It's pure, unadulterated division.",0,24,153,2,7.2
trump_sotu_01_081,Trump,SOTU,01,81,"We have to unify. Police and sheriffs are members of our community. They're friends and neighbors, they're mothers and fathers, sons and daughters, and they leave behind loved ones every day who worry about whether or not they'll come home safe and sound.",0,43,255,3,12.9
trump_sotu_01_082,Trump,SOTU,01,82,We must support the incredible men and women of law enforcement. And we must support the victims of crime.,0,19,106,2,5.7
trump_sotu_01_083,Trump,SOTU,01,83,I have ordered the Department of Homeland Security to create an office to serve American victims. The office is called VOICE: Victims of Immigration Crime Engagement.,0,26,166,2,7.8
trump_sotu_01_084,Trump,SOTU,01,84,"We are providing a voice to those who have been ignored by our media and silenced by special interests. Joining us in the audience tonight are four very brave Americans whose Government failed them. Their names are Jamiel Shaw, Susan Oliver, Jenna Oliver, and Jessica Davis.",0,46,274,3,13.8
trump_sotu_01_085,Trump,SOTU,01,85,"Jamiel's 17-year-old son was viciously murdered by an illegal immigrant gang member who had just been released from prison. Jamiel Shaw, Jr. was an incredible young man, with unlimited potential, who was getting ready to go to college where he would have excelled as a great college quarterback.",0,48,295,3,14.4
trump_sotu_01_086,Trump,SOTU,01,86,"But he never got the chance. His father, who is in the audience tonight, has become a very good friend of mine. Jamiel, thank you.",0,25,130,3,7.5
trump_sotu_01_087,Trump,SOTU,01,87,"Thank you. Also with us are Susan Oliver and Jessica Davis. Their husbands, Deputy Sheriff Danny Oliver and Detective Michael Davis, were slain in the line of duty in California.",0,30,178,3,9.0
trump_sotu_01_088,Trump,SOTU,01,88,They were pillars of their community. These brave men were viciously gunned down by an illegal immigrant with a criminal record and two prior deportations. Should have never been in our country.,0,32,194,3,9.6
trump_sotu_01_089,Trump,SOTU,01,89,"Sitting with Susan is her daughter, Jenna. Jenna, I want you to know that your father was a hero, and that tonight you have the love of an entire country supporting you and praying for you.",0,36,189,2,10.8
trump_sotu_01_090,Trump,SOTU,01,90,"To Jamiel, Jenna, Susan, and Jessica: I want you to know that we will never stop fighting for justice. Your loved ones will never, ever be forgotten.",0,27,149,2,8.1
trump_sotu_01_091,Trump,SOTU,01,91,"We will always honor their memory. Finally, to keep America safe, we must provide the men and women of the United States military with the tools they need to prevent war. If they must, they have to fight and they only have to win.",0,44,230,3,13.2
trump_sotu_01_092,Trump,SOTU,01,92,"I am sending Congress a budget that rebuilds the military, eliminates the defense sequester, and calls for one of the largest increases in national defense spending in American history. My budget will also increase funding for our veterans. Our veterans have delivered for this Nation, and now we must deliver for them.",0,52,319,3,15.6
trump_sotu_01_093,Trump,SOTU,01,93,"The challenges we face as a nation are great, but our people are even greater. And none are greater or are braver than those who fight for America in uniform.",0,30,158,2,9.0
trump_sotu_01_094,Trump,SOTU,01,94,"We are blessed to be joined tonight by Carryn Owens, the widow of U.S. Navy Special Operator, Senior Chief William ""Ryan"" Owens. Ryan died as he lived: a warrior and a hero, battling against terrorism and securing our Nation.",0,39,225,4,11.7
trump_sotu_01_095,Trump,SOTU,01,95,"I just spoke to our great General Mattis, just now, who reconfirmed that—and I quote—""Ryan was a part of a highly successful raid that generated large amounts of vital intelligence that will lead to many more victories in the future against our enemy."" Ryan's legacy is etched into eternity. Thank you. [Applause ] And Ryan is looking down, right now—you know that—and he is very happy because I think he just broke a record.",0,74,425,4,22.2
trump_sotu_01_096,Trump,SOTU,01,96,"[Laughter] For as the Bible teaches us, there is no greater act of love than to lay down one's life for one's friends. Ryan laid down his life for his friends, for his country, and for our freedom. And we will never forget Ryan.",0,44,228,3,13.2
trump_sotu_01_097,Trump,SOTU,01,97,"To those allies who wonder what kind of a friend America will be, look no further than the heroes who wear our uniform. Our foreign policy calls for a direct, robust, and meaningful engagement with the world. It is American leadership based on vital security interests that we share with our allies all across the globe.",0,56,320,3,16.8
trump_sotu_01_098,Trump,SOTU,01,98,"We strongly support NATO, an alliance forged through the bonds of two world wars that dethroned fascism, and a cold war, and defeated communism.",0,24,144,1,7.2
trump_sotu_01_099,Trump,SOTU,01,99,"But our partners must meet their financial obligations. And now, based on our very strong and frank discussions, they are beginning to do just that. In fact, I can tell you, the money is pouring in.",0,36,198,3,10.8
trump_sotu_01_100,Trump,SOTU,01,100,"Very nice. We expect our partners—whether in NATO, the Middle East, or in the Pacific—to take a direct and meaningful role in both strategic and military operations, and pay their fair share of the cost. Have to do that.",0,39,220,3,11.7
trump_sotu_01_101,Trump,SOTU,01,101,"We will respect historic institutions, but we will respect the foreign rights of all nations, and they have to respect our rights as a nation also. Free nations are the best vehicle for expressing the will of the people, and America respects the right of all nations to chart their own path. My job is not to represent the world.",0,60,329,3,18.0
trump_sotu_01_102,Trump,SOTU,01,102,My job is to represent the United States of America.,0,10,52,1,3.0
trump_sotu_01_103,Trump,SOTU,01,103,"But we know that America is better off when there is less conflict, not more.",0,15,77,1,4.5
trump_sotu_01_104,Trump,SOTU,01,104,We must learn from the mistakes of the past.,0,9,44,1,2.7
trump_sotu_01_105,Trump,SOTU,01,105,"We have seen the war and the destruction that have ravaged and raged throughout the world—all across the world. The only long-term solution for these humanitarian disasters, in many cases, is to create the conditions where displaced persons can safely return home and begin the long, long process of rebuilding.",0,50,311,2,15.0
trump_sotu_01_106,Trump,SOTU,01,106,"America is willing to find new friends and to forge new partnerships where shared interests align. We want harmony and stability, not war and conflict. We want peace, wherever peace can be found.",0,33,195,3,9.9
trump_sotu_01_107,Trump,SOTU,01,107,"America is friends today with former enemies. Some of our closest allies, decades ago, fought on the opposite side of these terrible, terrible wars. This history should give us all faith in the possibilities for a better world.",0,38,227,3,11.4
trump_sotu_01_108,Trump,SOTU,01,108,"Hopefully, the 250th year for America will see a world that is more peaceful, more just, and more free. On our 100th anniversary, in 1876, citizens from across our Nation came to Philadelphia to celebrate America's centennial. At that celebration, the country's builders and artists and inventors showed off their wonderful creations.",0,52,334,3,15.6
trump_sotu_01_109,Trump,SOTU,01,109,Alexander Graham Bell displayed his telephone for the first time. Remington unveiled the first typewriter. An early attempt was made at electric light.,0,23,151,3,6.9
trump_sotu_01_110,Trump,SOTU,01,110,Thomas Edison showed an automatic telegraph and an electric pen. Imagine the wonders our country could know in America's 250th year. Think of the marvels we can achieve if we simply set free the dreams of our people.,0,38,216,3,11.4
trump_sotu_01_111,Trump,SOTU,01,111,Cures to the illnesses that have always plagued us are not too much to hope. American footprints on distant worlds are not too big a dream. Millions lifted from welfare to work is not too much to expect.,0,38,203,3,11.4
trump_sotu_01_112,Trump,SOTU,01,112,"And streets where mothers are safe from fear, schools where children learn in peace, and jobs where Americans prosper and grow are not too much to ask.",0,27,151,1,8.1
trump_sotu_01_113,Trump,SOTU,01,113,"When we have all of this, we will have made America greater than ever before—for all Americans. This is our vision. This is our mission.",0,25,136,3,7.5
trump_sotu_01_114,Trump,SOTU,01,114,But we can only get there together.,0,7,35,1,2.1
trump_sotu_01_115,Trump,SOTU,01,115,We are one people with one destiny. We all bleed the same blood. We all salute the same great American flag.,0,21,108,3,6.3
trump_sotu_01_116,Trump,SOTU,01,116,And we all are made by the same God.,0,9,36,1,2.7
trump_sotu_01_117,Trump,SOTU,01,117,"When we fulfill this vision, when we celebrate our 250 years of glorious freedom, we will look back on tonight as when this new chapter of American greatness began. The time for small thinking is over. The time for trivial fights is behind us.",0,44,243,3,13.2
trump_sotu_01_118,Trump,SOTU,01,118,"We just need the courage to share the dreams that fill our hearts, the bravery to express the hopes that stir our souls, and the confidence to turn those hopes and those dreams into action. From now on, America will be empowered by our aspirations, not burdened by our fears; inspired by the future, not bound by failures of the past; and guided by our vision, not blinded by our doubts.",0,71,387,2,21.3
trump_sotu_01_119,Trump,SOTU,01,119,I am asking all citizens to embrace this renewal of the American spirit.,0,13,72,1,3.9
trump_sotu_01_120,Trump,SOTU,01,120,"I am asking all Members of Congress to join me in dreaming big and bold, and daring things for our country.",0,21,107,1,6.3
trump_sotu_01_121,Trump,SOTU,01,121,"I am asking everyone watching tonight to seize this moment. Believe in yourselves, believe in your future, and believe, once more, in America. Thank you, God bless you, and God bless the United States.",0,34,201,3,10.2
